pesex,peeduca,ptdtrace,prtage,pemlr,prunedur,prmjind1,prmjocc1,prdtind1,prdtocc1
1,38,1,39,1,-1,3,7,4,19
2,40,1,76,1,-1,12,1,49,1
2,43,1,31,1,-1,8,1,33,2
2,43,1,27,1,-1,8,4,33,16
1,39,1,33,1,-1,5,4,22,16
1,42,1,33,1,-1,9,3,38,12
1,43,1,46,2,-1,7,2,25,9
2,44,1,46,4,8,11,2,44,9
1,43,2,32,1,-1,9,5,38,17
2,44,1,32,1,-1,10,2,41,10
1,42,1,50,1,-1,3,7,4,19
1,39,1,55,1,-1,6,10,23,22
1,39,1,23,1,-1,12,10,47,22
1,39,1,27,1,-1,11,3,46,13
1,43,1,58,1,-1,6,10,23,22
2,40,1,66,1,-1,9,1,36,1
2,43,1,29,1,-1,4,2,19,5
2,43,1,34,1,-1,10,2,42,10
1,43,1,60,1,-1,5,10,22,22
2,43,1,51,1,-1,10,2,40,8
1,43,1,26,1,-1,9,2,36,4
1,43,1,38,1,-1,6,10,23,22
2,39,1,37,1,-1,11,1,44,1
2,39,4,50,1,-1,12,4,47,16
1,39,4,49,1,-1,12,8,47,20
2,39,2,61,1,-1,6,3,23,12
1,43,4,33,1,-1,11,3,46,13
1,43,4,29,1,-1,11,3,46,13
1,43,4,30,1,-1,11,3,46,13
2,42,4,60,1,-1,10,3,42,11
1,44,1,33,1,-1,8,1,32,2
1,43,1,67,1,-1,3,1,4,1
1,43,2,52,1,-1,13,3,51,12
2,44,2,46,2,-1,10,1,40,1
1,39,2,56,1,-1,10,8,41,20
2,43,1,53,1,-1,10,2,40,8
1,44,4,38,1,-1,4,2,19,5
2,44,4,37,1,-1,9,2,36,5
2,43,5,34,1,-1,10,2,42,10
1,39,1,54,1,-1,6,10,23,22
1,41,1,23,1,-1,5,4,22,16
2,39,1,65,1,-1,10,5,42,17
2,43,1,54,1,-1,13,2,51,9
1,42,1,56,1,-1,6,10,23,22
1,43,1,55,1,-1,13,1,51,2
2,44,1,56,1,-1,8,1,33,2
2,40,1,23,1,-1,6,5,23,17
1,42,1,54,1,-1,5,4,22,16
2,44,1,50,1,-1,10,2,40,6
1,40,1,21,1,-1,5,4,22,16
2,46,4,39,1,-1,4,2,8,4
1,46,4,42,1,-1,9,2,36,4
2,40,1,37,1,-1,10,3,42,11
1,40,1,35,1,-1,8,1,34,1
2,39,2,43,1,-1,10,3,42,13
1,34,1,52,1,-1,1,1,1,1
2,39,1,53,1,-1,1,1,1,1
2,34,1,20,1,-1,10,2,40,8
1,34,1,17,1,-1,1,6,1,18
2,34,1,15,1,-1,1,6,1,18
2,39,1,48,1,-1,5,4,22,16
2,37,1,18,7,-1,6,10,23,22
1,42,1,54,1,-1,9,2,36,3
2,43,1,57,1,-1,5,4,22,16
1,39,1,35,1,-1,11,3,46,13
1,39,1,33,2,-1,11,3,46,13
1,39,1,35,2,-1,11,3,46,13
1,39,1,38,2,-1,11,3,46,13
1,39,1,29,2,-1,11,3,46,13
1,43,1,42,2,-1,13,3,51,12
2,39,1,52,2,-1,6,10,23,22
1,39,1,57,2,-1,5,4,22,16
2,43,1,44,4,12,9,1,36,1
1,39,1,48,1,-1,3,1,4,1
2,44,1,57,1,-1,10,2,40,8
1,39,1,59,1,-1,3,7,4,19
2,39,1,59,1,-1,6,5,23,17
1,40,1,71,1,-1,13,3,51,12
1,39,1,72,1,-1,3,7,4,19
2,39,1,66,5,-1,10,2,42,10
1,39,1,67,1,-1,9,1,36,1
1,42,1,57,1,-1,4,9,10,21
2,43,1,39,1,-1,9,2,36,4
1,44,1,40,1,-1,10,2,40,3
1,43,1,75,1,-1,9,1,36,2
1,39,1,79,1,-1,3,4,4,16
1,41,2,63,1,-1,10,3,40,14
1,44,4,53,1,-1,6,1,23,2
1,43,4,23,1,-1,6,1,23,1
2,43,1,50,1,-1,9,1,36,1
1,40,1,29,1,-1,10,3,42,11
1,46,1,35,1,-1,10,2,40,8
2,43,1,37,1,-1,10,3,42,11
1,39,1,42,1,-1,8,4,32,16
2,42,1,30,1,-1,5,4,22,16
1,43,1,29,1,-1,5,5,22,17
1,42,1,38,1,-1,3,7,4,19
2,40,1,24,1,-1,11,3,46,13
1,43,1,26,1,-1,13,3,51,12
2,44,1,66,1,-1,10,2,42,3
1,40,1,56,1,-1,10,2,42,3
1,43,1,40,1,-1,4,1,8,2
2,43,1,39,1,-1,4,5,8,17
2,43,1,63,1,-1,5,4,22,16
2,39,2,62,1,-1,5,10,22,22
1,39,2,67,1,-1,4,9,16,21
1,40,2,68,1,-1,4,10,10,22
2,42,1,56,1,-1,6,5,23,17
2,34,2,73,1,-1,4,9,20,21
1,39,1,63,1,-1,6,10,23,22
2,37,2,18,1,-1,11,4,46,16
2,43,2,40,1,-1,11,4,46,16
1,40,2,20,1,-1,5,10,22,22
2,34,1,64,1,-1,11,4,46,16
1,39,1,54,1,-1,9,10,39,22
1,41,1,66,1,-1,13,3,51,12
1,40,1,63,1,-1,8,1,34,2
2,43,1,66,1,-1,9,1,38,1
1,43,2,46,1,-1,4,2,20,4
2,43,2,52,1,-1,9,1,36,2
1,46,2,37,1,-1,8,1,32,1
2,43,2,38,1,-1,10,2,40,8
1,44,4,42,1,-1,4,2,9,3
2,43,4,36,1,-1,8,2,33,3
1,43,1,35,2,-1,8,1,33,1
2,45,1,69,1,-1,10,2,42,6
2,40,2,33,4,12,8,5,33,17
2,43,1,27,1,-1,5,1,22,2
1,39,1,29,1,-1,12,10,49,22
2,43,1,26,1,-1,10,5,42,17
1,43,1,32,1,-1,10,2,43,6
1,40,1,41,1,-1,4,2,13,4
2,40,1,44,1,-1,8,5,32,17
2,43,1,49,1,-1,9,1,36,2
2,43,2,55,1,-1,6,5,23,17
1,39,2,30,1,-1,5,7,21,19
2,43,2,63,1,-1,13,1,51,2
1,39,2,30,1,-1,5,3,22,14
2,43,1,69,1,-1,8,5,32,17
1,43,2,42,1,-1,9,1,36,1
2,43,2,41,1,-1,13,1,51,1
2,43,1,39,1,-1,10,1,40,1
1,43,1,27,1,-1,10,2,41,10
1,39,1,24,1,-1,9,2,36,3
2,39,1,25,1,-1,5,1,22,1
1,39,1,57,1,-1,6,8,23,20
2,43,1,52,1,-1,5,1,21,1
1,43,1,21,1,-1,8,4,33,16
1,39,1,61,1,-1,9,3,38,14
2,40,2,39,1,-1,10,2,42,6
1,37,1,52,1,-1,3,9,4,21
2,44,1,63,5,-1,9,1,36,1
2,39,4,67,1,-1,10,3,43,15
1,46,1,44,1,-1,10,2,42,10
2,43,1,39,1,-1,13,2,51,4
1,43,1,56,1,-1,9,1,38,1
2,43,1,54,1,-1,10,5,40,17
2,39,1,28,1,-1,9,2,36,5
1,39,1,33,1,-1,9,2,36,3
2,43,2,28,1,-1,10,2,40,5
2,40,1,65,1,-1,9,2,36,5
1,44,1,64,2,-1,10,3,42,11
2,38,1,48,7,-1,6,5,23,17
1,39,1,49,1,-1,6,8,24,20
2,43,2,67,1,-1,12,1,49,1
2,43,1,40,1,-1,8,1,34,1
2,42,1,78,1,-1,5,4,22,16
1,43,1,62,1,-1,4,2,9,3
2,40,1,26,1,-1,1,6,1,18
1,44,1,62,1,-1,10,1,41,1
2,43,1,59,1,-1,10,4,41,16
2,44,1,54,1,-1,8,4,33,16
2,40,2,31,1,-1,5,4,22,16
2,42,1,27,1,-1,4,5,6,17
1,35,1,40,1,-1,4,8,16,20
2,40,2,29,1,-1,9,3,38,12
1,40,2,29,1,-1,11,3,46,13
1,39,2,57,1,-1,4,10,14,22
2,39,2,57,1,-1,10,3,40,12
1,39,2,22,1,-1,4,9,10,21
2,43,1,34,1,-1,10,2,40,8
1,44,1,36,1,-1,4,1,7,1
2,46,1,41,1,-1,10,2,40,8
1,40,3,37,1,-1,10,2,40,8
1,43,2,22,1,-1,6,5,23,17
1,43,2,23,1,-1,6,5,23,17
1,43,2,22,4,22,12,1,48,1
1,35,2,43,1,-1,3,7,4,19
2,39,2,59,6,-1,4,9,20,21
2,39,1,23,1,-1,4,9,12,21
2,44,1,51,1,-1,10,2,40,8
1,43,1,53,1,-1,10,2,42,3
2,43,1,55,1,-1,10,2,40,8
2,43,1,15,1,-1,10,3,42,11
2,39,1,48,1,-1,4,9,12,21
2,39,1,27,1,-1,5,10,22,22
2,39,1,23,1,-1,4,9,16,21
2,39,1,64,1,-1,10,3,43,11
1,39,3,32,1,-1,3,7,4,19
1,31,1,22,1,-1,9,3,38,14
2,41,1,74,1,-1,9,10,36,22
1,39,1,61,1,-1,5,10,22,22
1,40,1,48,1,-1,8,2,32,3
2,39,1,50,1,-1,6,10,23,22
2,39,1,24,1,-1,11,3,46,13
1,43,1,68,1,-1,13,2,51,4
2,40,1,36,1,-1,10,2,40,8
1,39,1,31,1,-1,3,8,4,20
1,45,1,57,2,-1,10,2,41,10
2,40,1,54,2,-1,5,4,22,16
2,42,1,24,1,-1,6,3,23,12
1,39,1,50,1,-1,3,7,4,19
1,39,1,53,1,-1,5,4,22,16
1,39,1,30,1,-1,3,7,4,19
2,39,1,32,1,-1,10,2,40,8
1,44,1,27,1,-1,8,2,32,3
2,43,2,26,1,-1,5,1,22,2
2,43,1,36,1,-1,9,1,36,2
1,40,1,38,1,-1,3,8,4,20
1,40,1,59,1,-1,11,1,46,1
2,44,1,33,1,-1,11,1,46,2
1,40,2,48,1,-1,12,8,47,20
2,43,2,27,1,-1,10,1,42,1
2,39,2,37,1,-1,9,1,36,1
1,43,1,61,1,-1,8,2,32,3
2,44,1,73,1,-1,5,4,22,16
1,43,1,77,1,-1,10,10,42,22
1,40,1,41,1,-1,5,10,22,22
2,46,2,46,1,-1,10,2,42,10
2,38,2,44,1,-1,8,1,34,1
2,43,1,29,1,-1,10,2,42,10
1,34,1,39,1,-1,9,3,38,14
1,34,1,42,1,-1,9,3,38,14
1,39,1,45,1,-1,3,7,4,19
2,39,1,43,1,-1,9,3,38,14
1,39,1,36,1,-1,13,5,51,17
2,40,1,45,1,-1,8,5,32,17
2,43,1,30,1,-1,10,2,40,8
2,41,1,28,1,-1,9,2,36,7
1,40,1,24,1,-1,3,7,4,19
1,42,1,45,1,-1,10,3,40,14
1,39,2,60,2,-1,3,10,4,22
2,40,1,80,1,-1,11,1,46,1
1,41,5,47,1,-1,11,2,44,9
2,39,1,40,1,-1,11,2,44,9
1,39,2,68,1,-1,3,7,4,19
2,43,2,67,1,-1,5,4,22,16
1,39,2,20,1,-1,5,5,22,17
2,44,2,62,1,-1,9,1,36,2
1,39,2,66,1,-1,3,10,4,22
1,39,2,55,1,-1,3,10,4,22
1,39,2,61,1,-1,5,8,22,20
1,39,2,27,1,-1,5,5,22,17
1,39,1,63,1,-1,7,8,25,20
2,46,1,45,1,-1,10,2,40,5
1,46,1,42,1,-1,10,2,40,8
1,39,2,71,1,-1,13,10,51,22
2,40,7,39,2,-1,5,4,22,16
1,37,1,62,1,-1,5,4,22,16
2,39,3,59,1,-1,5,4,22,16
1,38,1,44,1,-1,4,9,10,21
2,43,3,33,1,-1,10,2,42,10
2,43,1,43,1,-1,10,2,40,8
1,42,1,42,1,-1,10,2,40,9
1,39,3,62,1,-1,4,4,13,16
1,39,3,30,1,-1,6,9,24,21
1,40,3,34,1,-1,1,1,1,1
1,40,1,61,1,-1,6,10,23,22
2,43,1,30,1,-1,4,5,20,17
2,39,2,56,1,-1,8,4,33,16
1,39,2,61,1,-1,8,4,33,16
1,43,1,48,1,-1,8,4,33,16
2,40,1,57,1,-1,12,4,47,16
1,39,1,54,1,-1,12,4,47,16
2,40,1,21,1,-1,12,5,47,17
2,40,1,20,1,-1,8,4,33,16
1,43,1,29,1,-1,3,1,4,1
2,43,1,29,1,-1,3,1,4,1
2,43,1,31,1,-1,9,1,36,1
1,43,1,27,1,-1,3,4,4,16
1,43,1,26,1,-1,7,1,29,2
1,39,1,85,1,-1,13,5,51,17
1,41,1,52,1,-1,5,8,21,20
2,43,1,51,1,-1,13,2,51,8
2,39,1,45,1,-1,12,3,48,15
1,39,1,50,1,-1,12,4,47,16
2,37,1,43,1,-1,5,10,22,22
2,40,1,23,1,-1,8,4,33,16
2,44,1,67,1,-1,9,1,38,2
1,39,4,22,1,-1,9,2,36,3
2,39,1,39,1,-1,8,5,34,17
1,39,1,42,1,-1,8,4,34,16
1,44,1,31,1,-1,8,1,32,1
2,43,1,26,1,-1,10,2,41,10
2,43,1,31,1,-1,4,1,19,1
2,43,1,24,1,-1,9,1,36,1
2,46,1,71,2,-1,10,2,42,8
1,46,1,69,1,-1,9,1,36,1
1,44,2,71,1,-1,6,1,23,1
1,43,1,26,1,-1,13,3,51,12
2,44,1,27,1,-1,10,2,41,10
1,43,4,37,1,-1,9,2,36,3
2,44,4,36,1,-1,9,2,36,3
1,44,4,31,1,-1,9,2,36,3
2,40,1,24,1,-1,11,1,46,1
2,46,1,73,1,-1,10,5,40,17
1,35,1,42,1,-1,1,6,1,18
1,34,1,24,1,-1,3,7,4,19
1,40,1,33,1,-1,3,7,4,19
1,35,1,36,4,6,3,7,4,19
1,43,1,36,1,-1,5,1,22,1
2,43,1,50,1,-1,4,1,19,1
1,43,1,53,1,-1,6,1,24,2
2,39,2,20,1,-1,5,4,22,16
1,39,2,39,4,7,4,9,14,21
1,41,1,41,1,-1,12,1,47,1
2,43,6,28,1,-1,10,3,41,11
2,39,1,53,1,-1,6,1,23,1
1,39,1,64,1,-1,5,1,22,2
2,39,1,62,1,-1,5,1,22,2
2,39,1,39,1,-1,7,2,31,8
2,41,1,64,1,-1,10,2,41,10
1,40,1,65,1,-1,4,1,7,1
1,43,1,48,1,-1,3,1,4,1
2,46,1,48,1,-1,13,2,51,10
1,39,1,17,1,-1,11,3,46,13
2,37,1,16,2,-1,11,3,46,13
2,43,1,36,1,-1,10,1,41,1
1,39,1,46,1,-1,5,4,22,16
2,43,1,39,1,-1,10,3,40,13
1,39,1,30,1,-1,4,9,10,21
2,39,1,55,1,-1,9,5,36,17
2,39,1,24,1,-1,4,9,19,21
1,41,1,27,1,-1,6,8,24,20
2,40,1,74,2,-1,12,5,49,17
2,42,1,41,1,-1,10,2,43,7
1,44,1,40,1,-1,4,4,17,16
1,39,1,18,1,-1,4,9,6,21
2,39,1,63,2,-1,5,4,22,16
1,40,1,21,1,-1,4,7,6,19
2,40,1,20,1,-1,7,5,31,17
1,39,1,52,1,-1,4,9,14,21
2,39,1,60,1,-1,10,3,42,11
1,34,1,72,1,-1,11,3,46,14
2,44,2,30,1,-1,11,3,46,13
2,46,1,28,1,-1,10,2,41,10
1,43,1,28,1,-1,6,2,24,3
2,43,1,33,1,-1,4,1,13,1
1,44,1,32,1,-1,4,1,7,1
1,46,1,70,1,-1,10,2,42,10
2,42,1,39,1,-1,12,5,48,17
2,34,2,46,2,-1,10,3,41,13
2,40,1,23,1,-1,11,3,46,13
1,43,1,43,1,-1,8,1,32,2
1,36,1,15,1,-1,11,3,44,12
1,46,1,75,1,-1,9,2,36,7
2,43,1,54,2,-1,8,5,34,17
1,43,1,63,1,-1,4,1,10,1
1,39,1,67,1,-1,4,7,10,19
1,39,4,40,1,-1,4,8,16,20
2,44,1,28,1,-1,10,5,42,17
1,44,1,27,1,-1,3,7,4,19
2,41,1,40,1,-1,11,1,44,1
1,39,1,40,1,-1,4,9,13,21
1,36,1,17,1,-1,11,4,46,16
2,39,1,38,1,-1,10,2,42,10
1,40,1,67,1,-1,5,4,22,16
2,39,1,42,1,-1,9,4,36,16
1,39,1,44,1,-1,6,10,23,22
1,40,1,20,1,-1,4,2,13,4
2,37,1,18,1,-1,11,3,46,13
1,36,1,17,1,-1,12,7,47,19
1,40,1,33,1,-1,12,9,47,21
2,43,1,35,1,-1,12,9,47,21
1,40,1,64,1,-1,4,1,7,1
2,39,1,62,1,-1,4,5,10,17
2,44,1,70,1,-1,10,2,40,8
1,39,1,76,5,-1,1,3,1,15
2,40,1,51,1,-1,9,1,36,1
2,39,1,21,4,104,4,10,13,22
1,43,1,53,1,-1,8,1,32,2
2,43,1,54,1,-1,10,2,40,8
2,39,1,23,1,-1,10,2,43,8
1,39,1,21,1,-1,9,2,38,3
1,43,1,24,1,-1,6,2,24,3
2,43,1,25,1,-1,8,5,32,17
1,42,1,35,1,-1,6,9,24,21
1,39,1,23,1,-1,3,7,4,19
1,42,1,64,1,-1,1,1,1,1
2,43,4,23,1,-1,7,2,27,9
2,43,4,26,1,-1,5,4,21,16
1,40,1,65,1,-1,13,5,51,17
1,39,2,24,1,-1,4,9,19,21
1,39,2,62,1,-1,6,5,23,17
2,39,2,54,1,-1,4,1,16,1
2,39,2,44,1,-1,5,4,22,16
2,39,1,78,1,-1,5,10,22,22
1,39,1,69,1,-1,11,3,45,14
2,39,1,64,1,-1,13,5,51,17
1,44,1,53,1,-1,9,2,36,3
1,36,1,17,1,-1,1,5,1,17
1,41,1,51,1,-1,13,7,51,19
2,43,1,51,1,-1,4,5,12,17
2,40,1,39,1,-1,9,1,38,1
1,39,1,43,1,-1,3,7,4,19
1,39,1,19,1,-1,11,3,46,13
1,43,2,40,2,-1,10,2,40,8
2,43,1,22,1,-1,11,4,46,16
2,43,1,22,1,-1,10,3,40,14
2,43,1,21,1,-1,9,2,36,3
2,43,1,22,1,-1,10,3,40,15
1,43,1,43,1,-1,11,3,46,13
1,39,2,60,1,-1,11,1,46,1
1,43,1,56,1,-1,4,2,6,10
2,39,1,51,1,-1,8,1,32,2
1,39,1,19,1,-1,6,10,23,22
1,42,1,24,1,-1,3,7,4,19
2,43,1,51,1,-1,3,1,4,1
2,43,1,60,1,-1,10,1,43,1
2,40,1,23,1,-1,11,3,46,13
1,44,1,68,1,-1,9,3,38,14
2,43,1,51,1,-1,10,2,40,10
1,41,1,26,1,-1,12,10,47,22
2,39,1,75,1,-1,10,1,41,1
1,40,1,55,1,-1,7,8,29,20
1,43,1,41,1,-1,8,2,33,3
2,43,1,43,1,-1,4,5,19,17
2,34,1,15,1,-1,11,3,46,13
2,43,1,55,1,-1,8,1,32,1
1,43,1,49,1,-1,9,1,36,2
2,39,1,36,1,-1,11,3,45,13
2,43,1,60,1,-1,10,1,43,1
1,39,1,43,1,-1,4,9,6,21
2,40,1,48,1,-1,5,4,22,16
1,46,4,55,1,-1,10,2,40,8
1,43,4,22,1,-1,10,2,43,6
2,40,1,40,1,-1,10,3,42,11
1,39,1,43,1,-1,4,2,6,4
1,39,1,34,1,-1,6,5,23,17
2,42,1,31,1,-1,10,2,41,10
1,43,1,62,1,-1,4,1,5,1
2,42,1,54,1,-1,6,10,23,22
1,40,1,19,7,-1,4,3,5,14
2,39,1,49,1,-1,10,2,41,10
1,44,1,41,1,-1,10,2,40,8
2,44,1,34,1,-1,10,2,40,6
1,41,2,28,1,-1,6,10,23,22
2,42,2,29,4,1,10,3,42,11
2,40,1,36,1,-1,10,3,43,15
1,41,1,36,1,-1,5,4,21,16
2,43,1,33,1,-1,9,1,36,2
1,39,1,34,1,-1,8,4,35,16
2,43,1,59,1,-1,10,2,40,8
2,39,1,19,1,-1,12,10,47,22
2,39,1,21,1,-1,9,3,38,12
1,39,4,72,1,-1,4,9,13,21
2,33,4,69,1,-1,4,10,13,22
1,39,4,40,1,-1,6,10,23,22
2,43,4,36,1,-1,10,2,42,10
1,43,1,47,1,-1,4,4,9,16
2,43,1,46,1,-1,8,1,34,1
1,35,1,16,4,3,10,3,40,14
1,43,1,54,1,-1,4,1,17,1
2,41,1,53,1,-1,8,5,32,17
1,39,1,45,1,-1,4,9,6,21
2,39,1,45,1,-1,4,1,14,1
1,44,1,56,1,-1,4,1,6,1
1,43,1,31,1,-1,7,2,28,9
1,39,1,44,1,-1,3,1,4,1
2,39,1,42,1,-1,3,1,4,1
1,39,1,21,1,-1,3,7,4,19
1,39,1,21,1,-1,3,9,4,21
1,36,1,18,1,-1,11,3,46,13
1,41,1,38,1,-1,10,3,42,11
2,41,1,37,1,-1,13,2,51,10
1,40,1,29,1,-1,9,8,36,20
2,40,1,27,1,-1,10,3,42,11
1,39,1,26,1,-1,4,9,5,21
2,39,1,24,1,-1,10,5,42,17
2,39,1,69,1,-1,5,4,22,16
2,40,1,64,1,-1,10,5,41,17
1,46,1,38,2,-1,12,2,49,6
1,42,1,30,1,-1,6,8,24,20
1,42,1,66,1,-1,12,3,48,14
2,39,1,51,1,-1,5,1,22,2
1,39,1,30,1,-1,5,4,22,16
2,41,1,49,1,-1,10,2,43,6
1,40,1,28,1,-1,5,10,21,22
1,39,1,37,1,-1,1,1,1,1
2,46,1,43,4,3,10,2,42,5
1,40,1,26,1,-1,4,8,7,20
1,43,1,49,1,-1,9,2,36,3
1,43,1,29,1,-1,5,4,22,16
2,43,1,27,1,-1,13,2,51,6
2,39,1,36,4,2,4,9,10,21
1,44,1,49,1,-1,10,2,40,8
2,42,1,45,1,-1,9,2,36,8
1,37,1,17,1,-1,5,4,22,16
2,40,1,20,1,-1,11,2,44,9
1,41,1,60,1,-1,4,10,9,22
1,43,1,62,1,-1,4,8,9,20
2,44,1,63,1,-1,10,2,40,10
2,41,1,29,1,-1,10,3,41,11
1,39,1,51,1,-1,3,1,4,1
2,43,1,54,1,-1,5,4,22,16
2,42,1,41,1,-1,5,5,22,17
2,39,1,60,1,-1,10,5,41,17
2,40,1,58,1,-1,3,5,4,17
2,42,1,37,1,-1,10,2,41,10
1,39,1,48,1,-1,5,4,22,16
1,39,1,24,1,-1,5,10,21,22
2,39,1,68,1,-1,9,3,38,14
2,40,1,29,1,-1,10,1,42,1
1,44,1,38,1,-1,13,8,51,20
2,44,1,37,1,-1,10,2,42,8
2,41,1,53,1,-1,10,3,43,15
1,39,1,45,1,-1,6,1,23,1
2,41,1,44,1,-1,10,2,42,10
1,39,1,18,1,-1,11,1,46,1
1,36,1,16,1,-1,11,3,46,13
2,44,1,37,1,-1,9,1,36,1
1,44,1,40,1,-1,9,1,36,1
1,43,1,25,1,-1,3,1,4,1
1,43,1,24,1,-1,3,1,4,1
1,40,1,54,1,-1,6,8,24,20
2,39,1,56,1,-1,11,5,46,17
1,46,1,59,1,-1,10,2,41,10
2,40,1,44,1,-1,10,5,42,17
2,44,1,39,1,-1,4,1,6,2
2,40,1,58,1,-1,4,1,14,1
1,40,1,62,1,-1,4,1,7,1
2,40,1,51,1,-1,3,5,4,17
2,44,1,67,2,-1,10,1,43,1
1,43,1,30,1,-1,4,1,19,1
2,43,1,27,1,-1,4,2,6,4
1,43,1,47,1,-1,9,1,36,1
2,43,1,44,1,-1,9,1,36,1
1,45,1,52,2,-1,10,2,42,10
1,43,1,46,1,-1,4,1,14,1
2,43,1,45,1,-1,9,1,36,2
2,44,1,55,1,-1,13,2,51,6
2,44,1,56,1,-1,9,9,36,21
1,39,1,63,1,-1,3,7,4,19
2,44,1,47,1,-1,10,2,40,8
2,43,1,44,1,-1,8,4,34,16
2,39,1,63,1,-1,10,2,42,10
1,44,1,68,1,-1,11,1,46,1
2,43,1,52,1,-1,11,3,46,13
1,43,1,24,1,-1,4,2,8,3
2,43,1,56,1,-1,10,2,42,10
2,42,2,47,1,-1,9,3,38,14
1,40,2,44,1,-1,5,5,22,17
2,44,1,27,1,-1,10,2,41,10
1,45,1,40,1,-1,10,2,40,8
1,40,1,29,1,-1,5,4,22,16
2,43,1,28,1,-1,9,1,36,1
2,43,1,58,1,-1,10,2,40,8
1,40,1,65,1,-1,10,2,40,3
1,40,1,33,1,-1,8,1,32,2
1,40,1,27,1,-1,11,4,44,16
1,43,1,34,1,-1,7,2,28,3
2,40,1,31,1,-1,5,9,22,21
2,40,1,60,1,-1,8,5,33,17
2,41,1,36,1,-1,9,1,36,1
2,40,1,37,1,-1,3,5,4,17
2,44,1,36,1,-1,5,9,22,21
1,43,1,36,4,2,4,2,7,3
1,39,1,39,1,-1,11,10,46,22
1,39,1,34,1,-1,11,3,46,13
1,39,1,61,1,-1,12,8,47,20
1,44,1,51,1,-1,12,1,49,2
2,43,1,45,1,-1,10,2,41,10
2,43,1,43,1,-1,4,1,19,1
1,44,1,44,1,-1,4,1,19,1
1,43,11,46,1,-1,8,1,32,2
2,39,1,64,1,-1,9,5,36,17
1,36,8,56,1,-1,12,4,48,16
2,32,4,45,1,-1,12,3,48,15
2,38,4,22,1,-1,12,3,48,15
1,39,4,23,1,-1,12,3,48,15
1,43,1,32,1,-1,7,5,26,17
2,45,1,66,1,-1,12,3,49,13
2,44,2,37,1,-1,10,2,40,8
2,41,1,33,1,-1,5,5,22,17
1,44,1,46,1,-1,13,2,51,10
2,46,1,36,1,-1,10,2,42,10
1,39,1,32,1,-1,5,7,22,19
2,39,1,28,1,-1,5,1,22,1
2,44,1,43,1,-1,10,1,40,1
1,41,1,44,1,-1,13,3,51,11
1,40,6,30,1,-1,5,4,22,16
1,41,1,53,1,-1,11,3,45,15
2,39,1,63,2,-1,10,5,42,17
1,43,1,43,1,-1,4,3,19,12
2,44,1,45,1,-1,10,2,40,8
1,43,1,61,1,-1,13,1,51,1
2,43,1,29,1,-1,9,5,36,17
1,43,1,32,1,-1,9,5,38,17
1,40,1,29,1,-1,4,9,6,21
1,40,1,31,1,-1,5,9,22,21
2,42,1,35,1,-1,5,2,21,8
2,42,2,42,1,-1,6,5,23,17
1,39,2,39,1,-1,10,10,40,22
1,40,2,21,1,-1,11,3,46,13
1,39,4,49,1,-1,12,3,48,15
2,39,4,39,1,-1,12,3,48,15
1,40,4,30,1,-1,12,3,48,15
2,43,1,57,1,-1,5,9,22,21
2,44,1,44,1,-1,10,2,41,10
2,37,1,17,1,-1,10,3,42,13
1,39,1,57,1,-1,6,5,23,17
1,46,1,48,1,-1,10,2,41,10
2,40,1,70,2,-1,10,5,42,17
1,38,1,44,2,-1,6,9,24,21
1,39,1,37,1,-1,3,7,4,19
2,39,1,49,1,-1,5,5,22,17
1,39,1,40,1,-1,3,7,4,19
2,41,1,16,1,-1,10,2,41,10
2,39,1,45,1,-1,9,5,38,17
1,40,1,80,1,-1,5,4,22,16
2,39,1,27,1,-1,11,3,46,13
1,39,1,28,1,-1,6,8,23,20
1,44,4,56,1,-1,8,2,32,3
2,42,4,75,1,-1,10,3,42,11
2,40,1,44,1,-1,5,4,22,16
1,39,1,47,1,-1,10,3,42,14
1,44,4,25,1,-1,9,2,36,4
1,39,4,57,1,-1,5,4,22,16
2,39,1,25,1,-1,10,3,42,11
2,40,1,23,1,-1,10,2,42,10
1,39,1,34,1,-1,10,3,42,11
1,43,1,47,1,-1,9,10,36,22
2,40,1,45,1,-1,9,3,38,14
2,43,1,51,1,-1,10,2,40,8
1,42,1,52,1,-1,13,3,51,12
1,43,1,59,1,-1,11,1,46,2
2,44,1,56,1,-1,13,1,51,1
1,42,1,23,1,-1,1,6,1,18
2,37,5,18,1,-1,5,5,22,17
2,41,1,69,1,-1,13,5,51,17
1,39,1,57,1,-1,6,10,23,22
2,39,1,58,1,-1,13,5,51,17
2,39,1,19,1,-1,4,9,14,21
1,44,1,35,1,-1,10,2,40,8
2,43,1,25,1,-1,10,2,40,8
1,39,1,53,1,-1,5,4,22,16
2,41,1,24,1,-1,11,3,46,13
1,39,1,56,1,-1,3,7,4,19
2,42,1,55,1,-1,5,4,22,16
2,40,1,24,1,-1,4,4,14,16
1,44,1,57,1,-1,6,1,23,2
2,43,1,53,1,-1,9,2,36,9
1,44,1,25,1,-1,4,2,19,3
1,40,1,20,4,4,11,3,46,13
1,44,2,51,1,-1,12,2,49,6
1,44,2,40,1,-1,12,2,49,6
1,44,2,40,1,-1,10,2,40,8
1,41,1,61,1,-1,10,9,40,21
1,37,1,21,1,-1,9,10,36,22
1,39,1,29,1,-1,3,1,4,1
1,39,1,30,1,-1,3,1,4,1
1,34,1,24,1,-1,1,9,2,21
1,34,1,34,1,-1,5,9,22,21
1,34,1,26,1,-1,4,9,11,21
