peeduca,ptdtrace,prtage,pemlr,prunedur,prmjind1,prmjocc1,prdtind1,prdtocc1
44,1,50,1,-1,10,2,40,6
42,2,38,1,-1,9,2,36,3
44,2,34,1,-1,10,2,40,8
39,2,40,4,3,6,5,23,17
44,2,45,1,-1,10,1,41,2
37,2,19,1,-1,5,4,22,16
43,1,74,1,-1,10,10,40,22
39,1,60,1,-1,3,7,4,19
40,1,58,1,-1,10,5,42,17
40,1,24,1,-1,6,9,23,21
43,1,62,1,-1,10,2,41,10
43,1,63,1,-1,5,4,22,16
40,1,70,1,-1,5,4,22,16
39,1,60,1,-1,1,5,1,17
40,1,63,1,-1,3,1,4,2
40,1,32,1,-1,12,2,49,6
39,1,77,5,-1,13,5,51,17
44,4,50,1,-1,10,2,42,10
44,1,41,1,-1,9,1,36,1
43,1,59,1,-1,9,3,38,14
43,1,24,1,-1,4,4,7,16
43,1,27,1,-1,10,2,40,8
43,1,49,1,-1,9,4,36,16
40,1,45,1,-1,13,3,51,12
39,1,49,1,-1,3,7,4,19
43,1,48,1,-1,10,5,42,17
39,1,21,1,-1,12,3,50,11
40,1,54,1,-1,4,1,7,2
40,1,56,1,-1,10,1,40,1
38,1,56,1,-1,4,4,9,16
43,1,25,1,-1,5,4,22,16
46,1,39,1,-1,9,1,36,2
43,1,37,1,-1,13,2,51,3
44,11,32,1,-1,11,2,44,9
44,11,29,1,-1,10,2,40,8
43,1,29,1,-1,9,2,36,4
42,1,28,1,-1,4,5,19,17
41,1,62,2,-1,12,8,47,20
45,1,73,1,-1,9,2,36,7
45,1,72,1,-1,9,2,36,7
44,4,67,1,-1,12,3,50,14
39,1,37,1,-1,3,7,4,19
44,1,36,1,-1,5,2,22,10
43,1,38,1,-1,9,2,36,7
43,4,61,4,56,5,2,21,3
46,1,61,1,-1,13,2,51,7
46,1,60,1,-1,8,4,33,16
39,2,58,1,-1,10,3,42,11
39,2,35,1,-1,10,3,42,11
46,1,44,1,-1,9,2,36,3
46,4,46,1,-1,4,2,19,3
39,1,22,1,-1,10,3,42,11
43,1,58,1,-1,9,5,36,17
43,1,59,1,-1,9,4,36,16
43,1,25,1,-1,10,2,40,8
40,4,69,1,-1,5,4,22,16
40,4,43,1,-1,3,7,4,19
43,4,35,2,-1,8,1,32,1
35,11,41,1,-1,11,10,46,22
37,1,55,1,-1,3,7,4,19
38,1,63,1,-1,10,3,43,15
41,2,60,1,-1,9,8,38,20
43,2,28,1,-1,9,5,38,17
43,4,31,1,-1,10,2,41,10
43,2,53,1,-1,10,5,40,17
40,2,45,1,-1,9,3,38,12
40,2,31,1,-1,5,8,22,20
43,1,33,1,-1,9,2,36,3
42,1,62,2,-1,3,5,4,17
39,1,20,1,-1,5,10,22,22
40,2,21,1,-1,10,3,43,15
40,2,19,1,-1,5,10,22,22
37,2,18,6,-1,10,2,40,8
40,2,36,1,-1,5,4,22,16
44,1,76,1,-1,10,2,40,8
43,1,32,1,-1,10,2,40,8
43,1,43,1,-1,5,1,22,1
43,1,35,1,-1,5,2,22,3
45,1,76,1,-1,10,5,40,17
44,1,75,1,-1,10,2,42,6
40,1,66,1,-1,8,1,34,1
43,1,34,1,-1,9,1,38,1
39,1,32,1,-1,10,2,42,10
43,1,63,4,52,8,2,32,3
40,1,52,1,-1,5,4,22,16
40,1,23,1,-1,10,3,41,11
42,1,49,1,-1,4,9,9,21
39,6,46,1,-1,13,3,51,11
39,1,27,1,-1,13,3,51,11
39,1,52,1,-1,12,3,48,15
37,1,18,1,-1,10,2,40,8
42,2,34,4,8,10,3,42,11
46,4,37,1,-1,10,2,41,10
43,4,48,1,-1,9,9,36,21
44,1,26,1,-1,4,1,7,2
44,1,27,1,-1,10,2,42,10
44,1,66,1,-1,10,1,42,1
43,1,66,1,-1,12,1,48,1
43,1,32,1,-1,13,3,51,12
46,4,51,1,-1,3,1,4,1
43,1,77,1,-1,10,1,43,1
44,1,78,1,-1,10,1,43,1
46,4,45,1,-1,4,1,13,1
43,4,46,1,-1,9,1,36,1
39,4,40,1,-1,12,3,48,15
44,1,48,1,-1,4,2,10,4
39,1,20,1,-1,3,7,4,19
33,6,56,3,5,3,7,4,19
33,6,44,3,5,3,7,4,19
33,6,31,3,6,3,7,4,19
40,1,44,1,-1,8,4,34,16
43,1,51,1,-1,6,5,23,17
46,4,41,1,-1,9,2,36,5
46,1,38,1,-1,4,1,19,1
44,1,50,1,-1,9,2,36,4
44,4,57,1,-1,10,2,40,8
43,4,55,1,-1,8,1,33,1
42,1,60,1,-1,6,5,23,17
43,1,54,1,-1,12,2,49,10
43,1,26,1,-1,10,2,40,10
44,1,48,1,-1,10,2,40,8
43,1,48,1,-1,5,4,22,16
40,1,23,1,-1,10,2,43,8
39,1,20,1,-1,10,2,40,8
36,1,18,1,-1,5,4,22,16
44,1,74,3,1,10,2,40,10
43,1,45,1,-1,10,3,40,13
43,1,29,1,-1,8,1,32,2
44,1,64,1,-1,10,2,42,10
43,1,61,1,-1,10,2,40,10
39,2,54,1,-1,10,3,41,11
44,1,53,1,-1,10,2,40,8
39,1,52,1,-1,13,2,51,7
39,1,48,1,-1,4,5,8,17
35,1,16,1,-1,12,3,48,15
42,1,54,1,-1,10,2,40,8
40,1,56,1,-1,10,2,40,3
42,1,24,1,-1,11,1,45,1
43,2,63,1,-1,5,2,22,8
44,2,65,1,-1,9,1,36,2
40,2,21,1,-1,10,2,40,5
42,2,36,1,-1,12,3,48,15
33,4,60,1,-1,11,3,46,13
43,4,35,2,-1,5,4,22,16
44,4,37,1,-1,9,2,36,3
43,1,74,1,-1,9,1,36,2
43,1,63,1,-1,10,1,40,1
43,1,24,1,-1,10,2,41,6
40,1,53,1,-1,4,1,19,1
39,1,38,2,-1,3,7,4,19
42,1,79,4,32,5,1,21,2
40,1,63,1,-1,5,5,22,17
40,1,25,1,-1,11,5,44,17
39,1,69,1,-1,3,7,4,19
33,1,43,1,-1,3,7,4,19
39,2,44,1,-1,6,10,24,22
39,2,33,1,-1,4,10,10,22
42,1,47,1,-1,3,1,4,1
42,1,49,1,-1,9,3,38,14
40,1,19,1,-1,9,3,38,14
39,1,57,1,-1,4,9,12,21
39,1,25,1,-1,3,9,4,21
39,1,67,1,-1,13,1,51,1
39,1,64,1,-1,10,3,42,11
39,2,63,1,-1,10,3,42,11
39,1,43,1,-1,4,10,8,22
43,1,43,1,-1,9,5,38,17
37,1,19,1,-1,5,3,22,13
42,1,21,1,-1,11,5,44,17
35,1,61,4,8,10,3,43,11
41,1,50,1,-1,12,8,47,20
44,1,61,1,-1,8,4,35,16
40,2,31,1,-1,11,3,46,13
43,2,37,1,-1,5,4,22,16
41,1,64,1,-1,9,1,36,2
39,1,61,1,-1,3,5,4,17
39,1,17,1,-1,10,3,43,15
36,1,21,1,-1,11,3,46,13
43,1,68,2,-1,1,1,1,2
43,1,63,2,-1,10,5,42,17
43,1,43,1,-1,10,1,43,1
43,1,42,1,-1,10,2,41,10
39,1,71,1,-1,5,4,22,16
39,2,22,1,-1,9,5,38,17
44,1,31,1,-1,8,4,33,16
37,1,36,1,-1,3,7,4,19
38,1,67,1,-1,4,9,13,21
44,4,31,1,-1,4,2,13,4
46,1,62,1,-1,10,1,40,1
44,1,62,1,-1,4,2,10,4
42,1,27,1,-1,4,1,19,2
42,1,30,1,-1,11,1,46,1
43,1,67,1,-1,7,2,31,8
43,1,65,1,-1,10,1,41,2
43,1,70,1,-1,10,2,40,8
39,1,32,1,-1,10,3,42,11
40,1,32,1,-1,9,3,36,11
43,1,58,1,-1,10,1,41,2
44,1,53,1,-1,9,2,36,4
39,2,36,1,-1,13,2,51,6
43,1,63,1,-1,6,10,23,22
39,1,46,1,-1,6,1,24,1
43,1,69,1,-1,9,1,36,2
43,1,61,1,-1,11,2,44,9
42,1,54,1,-1,10,3,41,11
46,1,77,5,-1,9,2,36,5
39,1,50,1,-1,6,2,23,8
43,1,56,1,-1,12,8,47,20
39,1,52,1,-1,5,4,22,16
39,1,31,4,8,12,9,47,21
45,1,64,1,-1,10,2,40,8
40,1,58,2,-1,6,10,23,22
39,1,46,1,-1,3,1,4,2
42,1,44,1,-1,6,8,23,20
43,1,41,1,-1,10,2,41,10
35,1,15,1,-1,11,3,46,13
39,2,39,1,-1,6,8,24,20
43,1,69,1,-1,4,9,19,21
40,1,58,1,-1,12,5,49,17
44,1,55,1,-1,8,2,32,3
44,1,76,5,-1,9,5,38,17
39,1,38,1,-1,9,3,38,14
41,1,29,1,-1,6,10,23,22
44,4,58,1,-1,5,2,22,3
39,1,50,1,-1,6,10,23,22
39,1,70,1,-1,4,1,10,2
43,2,46,1,-1,10,2,41,10
39,1,42,2,-1,3,7,4,19
33,1,44,2,-1,9,3,38,14
36,1,17,1,-1,5,4,22,16
43,2,49,1,-1,10,5,43,17
40,2,45,1,-1,9,2,36,7
39,2,63,1,-1,10,3,42,11
43,4,73,3,5,11,2,46,9
41,1,61,1,-1,10,10,40,22
40,1,21,1,-1,11,3,46,13
39,2,43,1,-1,10,3,42,11
39,1,40,1,-1,11,3,46,13
45,1,33,1,-1,6,10,23,22
43,2,44,1,-1,9,2,36,9
44,1,44,1,-1,9,1,38,2
44,1,44,1,-1,9,2,36,9
43,1,49,1,-1,11,2,44,9
44,1,55,1,-1,9,1,36,1
42,1,65,1,-1,4,7,6,19
44,1,63,1,-1,10,2,40,8
39,1,39,1,-1,5,8,22,20
39,2,61,3,2,12,1,49,1
43,1,51,1,-1,10,5,40,17
44,1,48,1,-1,10,1,40,1
44,4,53,1,-1,8,4,33,16
46,4,50,1,-1,9,2,36,10
39,1,21,1,-1,6,10,23,22
39,1,21,4,16,9,3,38,14
44,1,46,1,-1,10,2,40,6
40,1,57,1,-1,9,2,36,9
43,1,62,1,-1,7,1,25,1
44,1,57,1,-1,10,2,40,4
43,4,24,1,-1,9,1,36,2
43,4,40,1,-1,9,1,36,1
44,4,37,1,-1,9,2,36,3
46,2,62,1,-1,10,2,41,10
43,4,31,1,-1,9,1,36,2
43,4,66,1,-1,7,2,29,4
43,4,38,1,-1,10,2,41,10
42,4,38,1,-1,9,5,36,17
39,1,59,1,-1,10,2,41,10
41,1,59,1,-1,4,8,7,20
43,1,25,1,-1,5,4,22,16
39,1,43,1,-1,5,10,22,22
39,1,39,1,-1,8,1,34,1
43,1,32,1,-1,13,1,51,2
43,1,28,1,-1,13,1,51,2
43,1,57,1,-1,10,2,40,8
40,1,60,1,-1,8,1,34,1
43,4,44,1,-1,8,1,32,1
39,1,69,1,-1,9,5,38,17
39,1,59,1,-1,10,3,40,15
39,1,40,1,-1,11,1,46,1
46,4,61,1,-1,4,2,12,5
44,4,59,1,-1,10,1,40,1
43,4,64,1,-1,9,1,36,1
44,4,63,1,-1,8,1,32,1
43,4,55,2,-1,3,1,4,1
44,4,49,1,-1,4,1,19,1
46,1,41,1,-1,10,2,40,5
44,1,44,1,-1,5,5,22,17
43,4,45,4,1,9,1,36,1
43,4,48,1,-1,6,2,23,3
44,4,43,1,-1,9,1,36,1
43,4,40,1,-1,4,2,13,3
39,1,65,2,-1,3,7,4,19
44,4,26,1,-1,9,2,36,3
44,4,35,1,-1,9,1,36,2
39,2,67,1,-1,10,3,42,11
40,1,58,1,-1,10,3,41,11
40,1,53,1,-1,10,5,41,17
39,1,23,1,-1,10,3,41,13
41,1,53,1,-1,10,1,42,1
43,1,28,1,-1,10,2,42,10
39,1,66,4,1,5,4,21,16
39,1,38,1,-1,5,4,22,16
44,4,51,1,-1,8,5,32,17
44,1,72,1,-1,10,4,40,16
39,1,54,2,-1,5,4,22,16
40,1,55,1,-1,12,8,47,20
39,1,65,1,-1,5,4,22,16
40,1,58,1,-1,10,5,40,17
39,1,28,1,-1,9,3,38,14
39,1,22,1,-1,12,8,47,20
43,1,61,1,-1,7,2,27,9
39,1,28,1,-1,5,4,22,16
39,1,29,1,-1,6,5,23,17
43,1,26,1,-1,9,1,36,2
43,1,27,1,-1,10,2,43,6
44,1,71,1,-1,9,4,36,16
43,1,27,1,-1,5,1,22,2
43,1,60,1,-1,10,2,40,8
43,1,56,1,-1,6,1,23,1
41,1,28,1,-1,5,4,22,16
43,1,25,1,-1,10,2,41,10
40,1,20,1,-1,10,2,40,5
44,4,29,1,-1,4,2,19,5
43,4,33,1,-1,5,10,22,22
44,1,44,1,-1,7,2,31,8
39,1,52,1,-1,6,10,23,22
37,1,17,1,-1,11,3,46,13
44,1,56,1,-1,8,1,32,2
39,1,57,1,-1,5,4,22,16
39,1,56,1,-1,6,1,23,1
39,2,70,1,-1,10,3,42,14
39,1,67,1,-1,8,5,32,17
43,1,48,1,-1,13,1,51,1
40,1,22,1,-1,10,2,40,8
39,1,53,1,-1,10,2,40,8
40,2,31,1,-1,9,3,38,12
44,2,29,1,-1,9,3,38,12
39,1,23,1,-1,10,2,43,6
44,1,42,1,-1,10,3,43,11
40,1,44,1,-1,10,3,43,15
34,2,48,1,-1,9,3,38,12
34,1,54,1,-1,10,3,43,11
43,2,51,1,-1,10,2,41,10
39,2,60,1,-1,11,3,46,13
44,1,49,1,-1,6,3,23,15
39,1,21,1,-1,10,3,42,15
42,1,52,1,-1,6,5,23,17
39,2,35,1,-1,10,3,40,15
39,2,28,1,-1,5,4,22,16
39,2,52,1,-1,6,10,23,22
39,1,30,1,-1,13,3,51,12
43,1,32,1,-1,10,2,40,6
41,1,53,1,-1,10,3,42,11
39,1,68,1,-1,10,3,43,11
40,1,62,1,-1,3,1,4,1
39,1,39,1,-1,11,1,46,1
39,1,31,1,-1,9,3,38,14
39,1,38,1,-1,4,10,14,22
46,4,30,1,-1,10,2,41,10
44,4,30,1,-1,4,2,10,3
43,1,39,1,-1,10,1,42,2
44,1,38,1,-1,10,2,42,10
39,1,37,1,-1,6,8,24,20
37,1,38,2,-1,11,3,46,13
43,1,41,1,-1,10,2,41,10
44,1,42,1,-1,8,1,32,2
44,1,37,1,-1,6,2,23,3
43,1,37,1,-1,7,1,27,1
39,1,46,1,-1,3,7,4,19
41,1,55,1,-1,10,2,40,8
42,1,42,1,-1,8,4,33,16
46,4,39,1,-1,10,2,40,8
46,4,35,1,-1,9,2,36,3
46,4,48,1,-1,10,2,40,8
44,4,47,1,-1,9,2,36,9
43,1,43,1,-1,9,5,36,17
43,1,33,4,1,5,4,22,16
41,1,43,1,-1,4,9,13,21
36,1,44,1,-1,11,3,46,13
37,1,31,1,-1,11,7,44,19
46,1,59,1,-1,10,2,42,5
44,1,55,1,-1,9,1,36,1
43,1,35,1,-1,10,2,41,10
41,1,36,1,-1,10,2,41,10
39,1,52,1,-1,4,10,19,22
39,1,21,4,4,4,10,19,22
44,1,40,1,-1,11,2,44,9
44,1,40,1,-1,13,2,51,4
43,1,56,1,-1,6,10,23,22
43,4,40,1,-1,8,2,34,3
39,1,51,1,-1,5,4,22,16
44,1,30,1,-1,10,5,42,17
43,1,43,1,-1,10,1,42,1
43,1,48,1,-1,8,3,34,14
39,2,59,1,-1,13,3,51,12
43,2,59,1,-1,11,3,44,15
38,2,52,1,-1,10,3,43,11
43,2,22,1,-1,10,2,42,10
38,2,41,1,-1,9,3,38,12
38,2,34,1,-1,10,3,41,11
44,2,60,1,-1,9,3,38,13
44,2,43,1,-1,11,3,44,15
39,4,57,1,-1,12,5,48,17
43,4,46,1,-1,8,1,33,2
43,2,29,1,-1,5,2,21,9
43,1,74,1,-1,12,5,49,17
44,1,68,1,-1,10,2,43,6
39,1,47,1,-1,10,2,41,10
39,1,49,1,-1,5,5,21,17
41,1,65,1,-1,3,7,4,19
41,1,62,1,-1,10,3,43,11
39,1,67,1,-1,11,3,45,13
44,4,57,1,-1,11,10,45,22
39,1,48,1,-1,8,3,34,14
39,1,47,1,-1,3,7,4,19
40,2,68,1,-1,9,5,36,17
39,3,45,1,-1,10,2,42,10
35,1,71,1,-1,9,3,38,14
43,2,32,4,30,10,3,41,11
42,2,24,1,-1,10,2,41,10
39,1,45,1,-1,9,5,36,17
39,1,47,1,-1,8,1,34,1
39,1,39,1,-1,10,2,40,8
39,1,26,1,-1,8,1,34,1
39,1,28,1,-1,8,1,34,1
39,4,37,1,-1,9,1,36,1
34,1,67,1,-1,8,10,34,22
43,1,51,1,-1,3,7,4,19
39,1,25,1,-1,3,7,4,19
41,1,57,1,-1,9,5,36,17
33,4,55,1,-1,3,7,4,19
39,2,28,1,-1,10,3,43,11
41,1,61,1,-1,6,10,23,22
40,1,32,1,-1,6,10,23,22
43,1,35,1,-1,9,4,36,16
43,4,40,2,-1,11,2,44,9
39,4,41,1,-1,6,10,23,22
39,4,40,1,-1,10,3,42,11
43,1,34,1,-1,11,1,44,1
44,1,61,1,-1,5,2,22,9
46,4,33,1,-1,10,2,40,5
44,1,55,1,-1,9,1,36,1
40,1,44,1,-1,3,1,4,1
40,1,62,1,-1,8,1,32,1
43,1,68,1,-1,10,5,42,17
42,1,43,1,-1,10,2,42,10
40,1,50,1,-1,3,10,4,22
44,1,75,1,-1,8,4,34,16
34,3,31,1,-1,4,9,14,21
43,4,44,1,-1,13,3,51,12
43,4,42,1,-1,10,2,40,8
43,1,31,1,-1,3,7,4,19
36,1,58,1,-1,3,7,4,19
44,4,57,1,-1,9,2,36,4
45,4,57,1,-1,10,2,41,10
43,2,28,1,-1,7,4,27,16
44,4,58,1,-1,5,4,22,16
39,4,51,2,-1,5,5,22,17
39,4,25,4,119,6,5,23,17
43,1,36,1,-1,9,4,36,16
44,1,36,1,-1,9,1,36,2
43,1,35,7,-1,11,3,44,15
44,1,34,1,-1,12,1,48,2
44,1,56,1,-1,9,1,36,2
44,4,50,2,-1,10,2,42,10
40,1,37,1,-1,3,7,4,19
44,1,64,1,-1,10,2,40,8
40,2,43,1,-1,11,3,46,13
44,1,41,1,-1,10,1,40,1
43,1,37,1,-1,11,2,44,9
40,1,40,1,-1,11,3,46,13
45,1,69,1,-1,10,2,41,10
45,1,71,1,-1,10,2,41,10
45,1,85,1,-1,9,2,36,7
46,1,70,1,-1,10,2,40,8
46,1,70,1,-1,10,2,42,10
46,1,76,1,-1,10,2,40,8
35,4,59,1,-1,10,3,42,11
38,4,58,1,-1,10,3,43,11
43,1,26,1,-1,9,1,36,2
44,1,25,1,-1,10,2,42,10
46,1,52,1,-1,9,2,36,3
44,1,52,1,-1,9,2,36,7
44,4,49,1,-1,8,1,32,1
43,1,29,1,-1,8,1,32,1
46,1,30,1,-1,10,2,42,10
41,1,42,1,-1,9,1,36,2
38,6,18,1,-1,5,3,22,12
42,1,42,1,-1,7,3,26,15
44,4,76,1,-1,5,4,21,16
40,1,54,1,-1,11,3,46,13
43,4,25,1,-1,8,4,32,16
43,1,66,1,-1,11,2,44,9
46,1,65,1,-1,8,4,34,16
43,1,31,1,-1,8,1,32,2
43,4,28,1,-1,8,1,32,1
44,10,45,1,-1,7,2,27,9
39,1,40,1,-1,4,9,16,21
35,1,26,1,-1,3,7,4,19
37,1,24,1,-1,3,7,4,19
39,2,45,4,8,6,5,23,17
39,1,51,1,-1,3,7,4,19
42,1,44,1,-1,10,2,41,10
42,1,29,1,-1,9,2,36,3
43,1,31,1,-1,12,9,47,21
39,1,33,1,-1,9,3,38,14
39,1,75,1,-1,10,5,40,17
43,4,57,1,-1,11,10,46,22
40,4,19,1,-1,10,2,40,8
42,4,37,1,-1,10,3,42,11
44,4,39,1,-1,6,10,23,22
43,4,51,1,-1,11,10,46,22
42,4,44,1,-1,10,3,43,11
35,4,55,1,-1,10,3,42,11
35,4,52,1,-1,11,3,46,13
43,4,31,1,-1,10,2,42,10
41,4,33,1,-1,10,1,41,1
38,4,30,1,-1,10,2,40,8
40,2,49,1,-1,6,1,23,1
42,1,62,1,-1,12,5,49,17
37,1,31,1,-1,10,5,42,17
39,1,62,1,-1,8,3,34,14
42,1,35,1,-1,11,3,46,13
39,1,41,1,-1,11,3,46,13
43,1,47,1,-1,11,3,46,13
44,1,67,1,-1,12,3,48,15
43,1,42,1,-1,10,3,42,11
41,4,63,1,-1,10,1,41,2
40,4,22,4,52,11,3,46,13
43,4,47,1,-1,8,4,34,16
43,4,38,1,-1,13,3,51,12
41,1,49,1,-1,3,7,4,19
39,1,50,1,-1,5,4,22,16
43,1,69,1,-1,9,3,38,12
45,1,67,1,-1,9,2,36,7
44,1,27,1,-1,9,1,36,2
43,1,52,1,-1,10,3,41,11
43,4,54,1,-1,8,1,32,2
43,4,60,1,-1,7,2,26,9
43,4,59,1,-1,13,2,51,10
39,1,47,1,-1,11,3,46,13
42,2,30,1,-1,4,2,14,3
44,2,31,1,-1,10,1,40,2
43,1,24,2,-1,7,2,26,9
43,4,38,1,-1,8,3,32,13
44,4,57,1,-1,10,2,40,8
44,4,57,1,-1,9,2,36,4
40,1,71,1,-1,10,1,42,2
39,1,48,1,-1,3,7,4,19
40,1,36,1,-1,10,3,42,11
39,1,69,1,-1,9,3,38,14
43,4,36,1,-1,4,2,16,9
43,1,39,1,-1,8,2,32,4
39,4,59,1,-1,9,1,38,1
43,4,56,1,-1,6,10,23,22
40,4,21,1,-1,9,2,36,4
43,4,31,1,-1,8,2,32,3
43,4,29,1,-1,5,4,22,16
44,1,27,1,-1,10,2,40,8
43,2,25,1,-1,10,2,40,7
40,2,66,1,-1,10,3,41,11
39,2,59,1,-1,6,10,23,22
40,1,49,1,-1,3,10,4,22
39,1,47,1,-1,10,3,42,11
43,4,50,1,-1,9,2,36,4
39,1,57,1,-1,10,5,40,17
39,1,30,1,-1,5,8,22,20
43,1,26,1,-1,8,1,32,2
39,1,20,1,-1,11,4,44,16
39,1,67,1,-1,6,10,23,22
40,1,27,1,-1,9,2,36,3
38,1,35,1,-1,6,10,23,22
43,5,34,1,-1,10,2,41,6
43,1,75,1,-1,12,1,48,1
39,1,57,1,-1,1,6,1,18
39,1,67,1,-1,5,10,21,22
42,1,28,1,-1,5,8,22,20
43,1,38,1,-1,12,2,48,9
43,1,38,1,-1,12,2,48,9
38,1,18,1,-1,10,2,40,9
43,1,72,1,-1,9,1,38,1
39,2,44,1,-1,10,3,42,13
44,1,72,1,-1,9,2,36,3
43,1,44,1,-1,10,2,41,10
39,1,20,1,-1,10,3,41,12
45,1,38,1,-1,10,2,42,10
45,1,37,1,-1,10,2,42,10
46,1,63,1,-1,4,2,8,4
33,1,32,1,-1,9,9,36,21
42,1,32,1,-1,5,5,22,17
44,1,56,1,-1,10,2,40,8
46,1,57,1,-1,10,2,40,8
43,1,48,1,-1,7,2,25,9
43,1,51,1,-1,5,2,21,3
43,1,41,1,-1,13,3,51,12
44,1,43,1,-1,10,2,40,8
43,1,51,1,-1,8,4,32,16
44,4,54,1,-1,5,4,22,16
43,4,24,1,-1,6,1,23,1
40,4,27,4,4,9,5,36,17
35,4,17,1,-1,10,2,40,9
40,1,24,1,-1,11,3,46,13
44,1,59,1,-1,10,5,42,17
40,1,60,5,-1,4,10,15,22
40,1,21,1,-1,10,2,40,8
43,1,30,1,-1,5,4,22,16
43,1,30,1,-1,13,5,51,17
42,1,24,1,-1,3,7,4,19
44,1,54,1,-1,10,2,40,8
40,1,21,1,-1,5,4,22,16
39,1,55,1,-1,3,7,4,19
42,1,54,1,-1,13,5,51,17
40,1,24,1,-1,5,4,22,16
39,1,60,1,-1,10,3,43,15
39,1,23,1,-1,3,7,4,19
39,1,31,1,-1,13,5,51,17
39,1,53,1,-1,6,5,23,17
43,1,51,1,-1,7,1,29,1
39,1,60,1,-1,8,1,34,1
43,1,56,1,-1,9,5,38,17
40,1,23,1,-1,10,2,40,8
42,1,63,1,-1,4,9,9,21
39,1,42,1,-1,4,9,9,21
40,1,47,1,-1,11,1,45,1
44,1,46,1,-1,10,2,42,10
41,1,66,1,-1,10,5,40,17
44,1,64,1,-1,5,10,22,22
40,1,20,1,-1,5,10,22,22
39,1,18,1,-1,5,10,22,22
40,1,68,1,-1,9,3,38,12
39,1,37,1,-1,11,3,46,13
39,1,49,1,-1,12,3,48,15
43,1,50,1,-1,4,10,19,22
40,1,43,1,-1,10,5,42,17
40,1,65,1,-1,13,3,51,12
39,1,52,1,-1,12,3,50,11
39,1,65,1,-1,10,3,40,14
43,1,28,1,-1,10,5,42,17
43,1,74,1,-1,9,2,36,4
40,16,41,1,-1,4,5,8,17
39,16,31,1,-1,10,3,42,15
40,2,41,1,-1,11,3,46,13
43,1,56,1,-1,7,1,30,2
40,1,43,1,-1,5,9,22,21
42,1,69,1,-1,8,4,34,16
40,1,42,1,-1,4,2,13,4
40,1,45,1,-1,8,5,32,17
42,2,41,1,-1,6,5,23,17
40,2,53,4,8,3,1,4,1
40,2,80,1,-1,10,1,41,1
43,2,38,1,-1,10,1,41,1
39,1,19,1,-1,12,3,50,14
37,1,42,4,2,6,10,23,22
39,1,39,1,-1,5,4,22,16
37,1,17,1,-1,3,7,4,19
38,1,19,1,-1,3,7,4,19
36,1,36,4,4,11,3,46,13
39,1,42,1,-1,11,3,46,13
40,1,47,1,-1,9,2,36,7
39,1,60,1,-1,4,4,14,16
34,1,61,1,-1,4,9,14,21
39,1,24,1,-1,4,9,14,21
39,1,33,1,-1,4,9,14,21
43,1,27,1,-1,8,1,32,2
43,1,22,1,-1,8,1,33,2
39,1,23,1,-1,10,3,41,14
39,1,25,1,-1,9,3,38,14
39,2,21,4,12,3,8,4,20
39,2,61,1,-1,10,3,42,11
40,2,65,1,-1,5,10,22,22
39,2,62,1,-1,5,10,22,22
43,2,27,1,-1,8,1,33,2
43,1,72,1,-1,9,3,38,14
44,1,60,5,-1,9,2,36,5
39,1,32,1,-1,5,10,21,22
40,1,25,1,-1,11,1,46,1
31,1,25,1,-1,9,3,38,14
39,1,80,1,-1,11,10,44,22
43,2,31,4,3,1,1,1,1
38,1,54,1,-1,4,9,11,21
39,1,44,1,-1,10,3,42,11
40,1,26,1,-1,3,7,4,19
40,1,26,1,-1,10,3,42,11
39,1,22,1,-1,5,10,22,22
42,1,22,1,-1,10,3,42,11
41,1,59,1,-1,10,3,40,13
43,1,71,1,-1,9,2,36,7
42,1,46,2,-1,3,7,4,19
43,1,41,1,-1,13,2,51,5
44,1,34,1,-1,10,2,40,8
42,1,64,1,-1,4,8,6,20
41,1,33,1,-1,10,2,40,3
40,1,39,1,-1,1,1,1,1
43,1,31,1,-1,10,2,40,8
39,4,42,1,-1,11,1,46,1
39,4,43,1,-1,11,3,46,13
40,4,20,1,-1,11,4,46,16
38,4,18,1,-1,11,3,46,13
39,2,40,1,-1,4,2,19,5
37,1,44,4,35,5,1,22,1
39,1,22,4,11,10,2,42,10
35,1,51,1,-1,11,1,46,1
39,1,36,1,-1,4,9,16,21
38,1,39,1,-1,3,7,4,19
39,1,44,1,-1,6,10,23,22
39,1,48,1,-1,5,1,21,1
39,2,50,1,-1,4,9,10,21
39,2,67,1,-1,10,10,40,22
42,3,57,1,-1,11,1,46,1
39,2,53,1,-1,4,9,14,21
40,3,35,1,-1,1,6,1,18
44,2,63,1,-1,10,2,40,6
40,1,63,2,-1,6,10,23,22
44,1,63,1,-1,9,1,36,2
43,1,58,1,-1,6,4,23,16
39,1,55,1,-1,5,4,22,16
40,1,25,1,-1,9,2,36,3
43,1,24,1,-1,10,2,40,10
43,1,45,1,-1,8,4,34,16
43,2,71,1,-1,10,2,43,8
43,2,41,1,-1,11,3,46,13
40,2,27,1,-1,10,3,40,12
37,1,45,1,-1,5,4,22,16
42,1,57,1,-1,5,4,22,16
42,1,57,1,-1,12,3,48,15
41,1,44,1,-1,6,5,23,17
38,1,26,1,-1,3,7,4,19
35,1,28,1,-1,9,3,38,14
44,1,60,1,-1,8,1,34,1
44,1,61,1,-1,10,2,40,8
40,1,80,1,-1,9,4,38,16
40,1,80,1,-1,9,5,38,17
39,10,58,1,-1,4,9,14,21
44,1,50,1,-1,5,4,22,16
46,1,63,1,-1,10,2,40,8
