pesex,peeduca,ptdtrace,prtage,pemlr,prunedur,prmjind1,prmjocc1,prdtind1,prdtocc1
1,41,1,61,1,-1,13,8,51,20
1,39,1,28,1,-1,4,9,14,21
2,39,1,32,1,-1,13,5,51,17
1,39,1,40,1,-1,3,1,4,1
2,39,1,45,1,-1,5,4,22,16
1,46,1,49,1,-1,9,1,38,2
2,43,1,25,1,-1,5,4,22,16
2,39,1,64,1,-1,10,3,40,13
1,40,1,68,1,-1,4,1,17,1
2,39,1,22,1,-1,11,1,46,1
2,39,1,19,1,-1,11,4,46,16
2,39,1,26,2,-1,11,3,46,13
2,39,1,28,1,-1,9,5,36,17
1,37,1,26,1,-1,5,4,22,16
2,43,2,71,1,-1,9,2,36,3
1,41,2,47,1,-1,4,8,10,20
2,42,2,43,1,-1,10,2,40,8
1,42,2,55,1,-1,4,10,18,22
2,40,1,63,1,-1,8,5,32,17
1,44,1,51,1,-1,10,2,40,8
2,38,1,61,2,-1,11,3,46,13
1,39,1,27,1,-1,10,3,42,11
1,39,1,23,1,-1,5,10,22,22
2,41,1,50,1,-1,4,4,14,16
2,33,1,46,1,-1,10,3,43,11
1,40,2,38,1,-1,7,5,25,17
2,40,2,35,1,-1,10,2,42,10
1,39,1,32,1,-1,4,9,10,21
2,43,1,35,1,-1,10,3,43,15
1,43,1,46,1,-1,3,1,4,1
2,45,1,54,1,-1,13,2,51,7
1,43,1,28,1,-1,4,2,10,4
2,43,1,26,1,-1,5,4,22,16
2,39,1,32,1,-1,12,2,48,9
1,37,1,33,4,18,9,3,38,14
1,43,1,51,1,-1,13,2,51,3
2,46,1,50,1,-1,10,2,42,10
1,40,1,56,1,-1,5,4,22,16
1,41,1,63,1,-1,9,8,38,20
2,44,1,60,1,-1,10,1,42,2
1,39,1,46,1,-1,3,10,4,22
1,41,1,49,1,-1,6,10,23,22
2,40,1,48,1,-1,10,5,42,17
2,40,1,20,1,-1,5,10,22,22
1,39,1,53,1,-1,4,8,19,20
1,40,1,21,1,-1,5,10,22,22
2,40,1,18,1,-1,10,3,41,11
2,44,1,71,1,-1,10,2,42,10
1,42,1,23,1,-1,10,3,42,11
1,39,1,57,2,-1,1,1,1,1
2,40,1,59,1,-1,12,3,48,11
2,40,1,64,1,-1,8,5,32,17
1,41,1,49,1,-1,2,9,3,21
2,42,1,50,1,-1,10,2,40,8
1,41,1,21,1,-1,4,1,19,1
1,42,1,45,1,-1,6,8,24,20
2,42,1,43,1,-1,9,1,36,2
1,39,1,55,1,-1,13,2,51,10
2,39,1,48,1,-1,5,4,22,16
2,35,2,34,1,-1,6,5,23,17
2,41,2,46,1,-1,5,2,22,10
1,39,2,58,1,-1,8,3,34,14
2,43,1,42,1,-1,10,1,41,1
1,39,1,65,1,-1,4,1,15,1
1,39,1,29,1,-1,2,7,3,19
1,34,1,21,1,-1,4,9,11,21
2,39,1,59,1,-1,12,5,48,17
1,46,1,50,1,-1,10,2,40,8
2,44,1,52,1,-1,13,1,51,2
2,39,1,44,1,-1,11,4,44,16
2,41,1,59,1,-1,10,3,43,15
1,43,1,46,4,2,8,1,33,2
2,43,1,32,1,-1,10,2,40,8
1,44,4,40,1,-1,9,2,36,3
1,40,1,54,1,-1,5,8,22,20
2,39,1,59,1,-1,10,5,40,17
2,40,1,20,1,-1,11,2,44,6
2,39,1,71,1,-1,6,5,23,17
2,44,1,47,1,-1,10,2,42,6
2,40,1,18,1,-1,10,5,40,17
1,40,1,40,1,-1,3,7,4,19
2,43,1,42,1,-1,9,2,36,7
1,43,1,26,1,-1,3,1,4,1
2,43,1,23,1,-1,3,7,4,19
1,39,1,34,1,-1,4,9,20,21
2,42,1,33,1,-1,8,5,32,17
2,39,2,60,1,-1,11,3,46,13
1,40,2,37,1,-1,4,9,17,21
2,39,2,32,1,-1,13,3,51,12
2,39,2,48,1,-1,10,3,43,11
2,39,2,24,1,-1,10,3,43,15
1,39,2,29,1,-1,3,9,4,21
1,37,2,44,1,-1,5,4,22,16
1,41,2,53,1,-1,5,10,21,22
1,46,1,59,1,-1,6,1,23,1
2,43,1,45,1,-1,13,5,51,17
1,42,1,32,1,-1,13,3,51,12
2,39,1,32,1,-1,10,2,43,8
2,40,1,52,1,-1,5,9,22,21
1,39,1,23,1,-1,9,1,36,1
2,41,1,36,1,-1,10,2,42,10
1,42,1,40,1,-1,13,8,51,20
1,39,1,21,1,-1,3,7,4,19
2,39,1,46,1,-1,5,4,22,16
2,39,1,25,4,7,1,1,1,1
1,43,1,25,1,-1,5,3,22,13
1,39,1,26,1,-1,3,10,4,22
1,40,7,45,1,-1,1,6,2,18
1,41,1,63,1,-1,5,4,22,16
1,40,1,26,1,-1,3,8,4,20
2,42,1,21,1,-1,11,3,46,13
1,44,1,64,1,-1,8,1,34,1
1,40,1,60,1,-1,3,7,4,19
2,43,1,25,1,-1,10,2,40,8
1,43,1,28,1,-1,10,2,40,8
1,45,1,74,3,3,10,2,41,10
2,44,1,70,1,-1,10,2,40,8
2,40,1,46,1,-1,10,5,42,17
2,40,1,20,1,-1,5,4,22,16
2,40,1,75,1,-1,5,4,22,16
1,43,1,80,1,-1,5,4,22,16
1,40,1,61,1,-1,6,5,23,17
2,43,1,56,1,-1,5,4,22,16
2,43,1,41,1,-1,9,2,36,9
1,39,1,44,1,-1,3,1,4,1
2,39,1,71,1,-1,12,3,50,11
1,39,1,19,1,-1,6,8,24,20
2,44,1,57,1,-1,10,1,43,1
2,43,1,56,1,-1,13,3,51,12
2,44,1,33,1,-1,13,3,51,12
2,44,2,49,1,-1,10,2,40,8
2,44,4,43,1,-1,9,2,36,3
2,46,1,43,1,-1,8,1,32,1
1,43,1,46,1,-1,9,2,36,3
2,44,2,38,1,-1,7,2,30,3
1,43,2,40,1,-1,12,2,49,6
2,42,1,49,1,-1,5,1,22,1
1,43,1,57,1,-1,9,5,36,17
2,42,1,21,1,-1,13,2,51,8
1,43,1,42,1,-1,5,4,22,16
2,43,1,34,1,-1,10,2,40,8
1,43,1,37,1,-1,4,10,12,22
2,39,1,68,1,-1,13,3,51,12
1,40,1,74,2,-1,5,10,21,22
1,39,1,75,1,-1,6,10,23,22
2,43,1,51,1,-1,10,2,42,10
1,42,1,51,1,-1,13,1,51,1
2,39,1,75,1,-1,10,3,40,15
1,40,1,57,1,-1,6,10,23,22
2,43,1,45,1,-1,9,3,36,13
1,40,1,50,1,-1,12,7,49,19
1,44,2,65,1,-1,7,2,31,3
2,43,2,56,1,-1,10,2,41,10
1,46,2,26,1,-1,10,2,41,10
2,43,2,24,1,-1,10,2,40,5
2,43,2,22,1,-1,10,3,42,11
2,42,4,50,1,-1,11,3,45,11
2,43,1,68,1,-1,9,1,36,1
1,43,1,49,1,-1,10,3,41,11
1,43,4,68,2,-1,8,1,32,1
2,45,4,68,1,-1,10,2,42,10
2,44,4,64,2,-1,8,4,34,16
2,46,1,58,1,-1,7,1,26,1
1,40,1,65,1,-1,10,10,42,22
1,40,1,24,1,-1,9,10,36,22
2,40,2,36,1,-1,9,1,36,1
2,43,2,32,1,-1,13,5,51,17
1,43,4,54,1,-1,13,2,51,3
1,42,2,64,1,-1,9,3,38,12
2,44,2,50,1,-1,10,2,40,10
2,44,1,29,1,-1,9,2,36,5
2,43,1,30,1,-1,9,3,38,14
2,38,4,54,1,-1,12,3,48,15
2,46,2,37,1,-1,9,2,36,9
2,45,2,66,1,-1,7,2,31,8
1,40,1,24,1,-1,5,8,22,20
2,40,1,23,7,-1,5,5,22,17
2,35,2,30,1,-1,10,3,42,11
1,39,2,58,1,-1,9,3,38,14
2,40,1,30,1,-1,4,5,6,17
1,39,1,33,1,-1,3,8,4,20
2,42,4,50,1,-1,9,1,38,1
1,40,4,52,1,-1,9,1,38,1
2,39,2,61,1,-1,8,4,34,16
1,42,2,36,1,-1,10,2,42,10
2,44,1,64,1,-1,10,2,40,8
2,42,2,49,1,-1,10,2,41,10
1,44,1,47,1,-1,10,2,42,10
2,44,1,47,1,-1,10,2,40,10
1,36,1,17,7,-1,11,3,44,12
1,39,1,33,1,-1,3,7,4,19
2,44,1,33,1,-1,10,2,40,10
2,43,2,58,1,-1,10,2,41,10
1,44,2,62,1,-1,13,2,51,9
1,43,2,23,1,-1,5,4,22,16
1,40,2,24,4,15,6,5,23,17
1,39,1,58,1,-1,4,9,6,21
2,34,1,52,1,-1,10,3,40,13
1,44,1,36,1,-1,12,1,49,2
2,46,4,34,1,-1,8,1,32,1
1,44,2,32,1,-1,8,2,32,3
1,44,4,33,1,-1,9,2,36,3
2,44,4,60,1,-1,9,5,36,17
1,44,1,40,1,-1,9,4,36,16
2,43,4,35,1,-1,4,1,13,1
1,43,4,39,1,-1,9,2,36,3
1,40,1,56,3,25,4,1,10,1
1,39,1,21,1,-1,5,4,22,16
1,39,1,22,3,1,5,10,22,22
1,43,1,21,1,-1,5,4,22,16
1,43,1,21,1,-1,10,2,40,8
1,41,1,54,1,-1,11,8,46,20
2,39,1,40,1,-1,8,1,32,1
1,39,1,53,1,-1,4,9,6,21
1,39,1,38,1,-1,4,4,7,16
2,39,1,42,1,-1,4,5,8,17
2,40,1,67,1,-1,13,3,51,14
2,39,1,42,1,-1,11,3,46,13
1,44,1,51,1,-1,8,1,32,2
2,41,1,49,1,-1,11,1,44,1
2,43,1,46,1,-1,10,1,42,2
1,43,1,55,1,-1,9,2,36,4
1,40,1,48,2,-1,9,1,36,2
2,44,1,48,2,-1,4,1,19,2
1,39,1,47,1,-1,10,3,43,14
2,39,1,46,1,-1,10,3,43,14
1,39,1,45,1,-1,10,3,43,14
1,39,1,45,1,-1,10,3,43,14
1,44,1,42,1,-1,3,7,4,19
1,46,4,49,1,-1,4,1,19,1
1,44,2,56,1,-1,10,2,40,8
2,43,2,52,1,-1,13,1,51,2
1,40,2,22,1,-1,12,10,48,22
1,44,4,23,4,17,9,2,36,3
2,44,4,60,1,-1,10,2,40,10
1,45,4,59,1,-1,4,2,9,3
1,44,1,58,1,-1,10,1,40,1
2,44,1,68,1,-1,10,1,40,1
1,43,1,27,1,-1,10,2,40,8
1,40,1,31,1,-1,13,10,51,22
1,43,4,51,1,-1,5,4,22,16
2,43,4,46,1,-1,10,2,43,8
2,43,4,24,1,-1,10,2,41,5
2,39,4,20,2,-1,10,3,40,15
2,46,4,49,1,-1,10,1,42,1
2,43,1,72,2,-1,10,2,40,8
1,40,1,73,1,-1,10,2,40,8
1,39,2,68,1,-1,12,3,48,15
1,43,2,35,4,6,11,5,45,17
1,44,4,36,1,-1,4,2,19,9
2,43,1,36,1,-1,9,2,36,9
2,43,1,47,1,-1,10,1,40,1
2,44,1,46,1,-1,5,2,22,8
2,44,1,85,1,-1,10,2,40,8
2,44,1,60,1,-1,10,2,40,8
1,45,1,60,1,-1,9,2,36,7
2,43,1,51,1,-1,8,1,32,1
2,43,1,65,1,-1,5,1,22,1
1,40,1,71,1,-1,5,4,22,16
2,46,1,29,1,-1,10,2,40,5
2,39,1,61,1,-1,5,8,22,20
1,39,1,65,1,-1,4,2,19,5
1,40,4,35,1,-1,5,4,22,16
1,43,1,49,1,-1,9,1,36,1
1,39,1,48,1,-1,9,2,36,9
2,39,1,43,1,-1,5,5,22,17
2,46,1,32,1,-1,9,2,36,5
1,43,1,33,1,-1,8,1,34,1
1,40,2,31,1,-1,5,4,22,16
2,38,2,61,1,-1,10,3,43,15
1,43,2,30,1,-1,4,9,8,21
2,39,2,32,1,-1,6,3,23,11
1,39,2,30,1,-1,6,10,23,22
2,40,1,50,1,-1,5,4,22,16
1,44,4,52,1,-1,13,5,51,17
2,43,1,66,1,-1,12,1,48,1
1,45,1,65,1,-1,9,2,36,7
2,43,1,30,1,-1,10,2,43,8
2,46,1,70,1,-1,9,2,36,7
1,44,2,41,1,-1,10,1,40,1
2,44,2,41,1,-1,12,2,49,8
1,43,2,24,1,-1,7,1,29,2
2,46,1,24,1,-1,10,2,42,10
1,43,1,42,1,-1,5,5,22,17
2,43,1,29,1,-1,5,1,22,2
1,43,1,48,1,-1,12,1,48,2
2,43,1,49,1,-1,10,5,41,17
2,43,1,69,1,-1,5,4,22,16
1,40,1,40,1,-1,11,1,46,1
1,41,1,42,1,-1,6,8,23,20
1,39,1,29,1,-1,5,7,22,19
1,43,1,59,1,-1,5,1,21,2
1,46,1,56,1,-1,4,2,19,5
1,39,2,28,1,-1,10,3,42,15
2,44,2,48,1,-1,13,2,51,8
1,39,2,61,1,-1,8,3,32,15
1,46,4,38,1,-1,10,2,40,5
2,39,2,37,1,-1,6,10,23,22
2,39,2,21,1,-1,10,5,41,17
2,39,1,59,1,-1,10,2,43,8
2,39,4,22,2,-1,5,3,22,15
2,39,1,62,1,-1,10,5,43,17
1,40,1,61,1,-1,10,3,40,14
1,40,4,30,1,-1,5,4,22,16
1,39,1,64,1,-1,12,8,47,20
1,39,1,37,1,-1,5,10,22,22
1,39,1,36,1,-1,11,1,46,1
2,42,1,69,1,-1,10,1,43,1
2,43,1,35,1,-1,10,1,42,1
1,42,1,59,1,-1,6,1,24,1
2,42,1,58,1,-1,10,2,41,10
2,43,1,60,1,-1,1,1,1,1
1,41,1,60,1,-1,12,1,49,1
1,40,1,37,1,-1,4,5,20,17
1,39,1,67,1,-1,5,3,22,14
2,44,1,70,1,-1,5,4,22,16
2,40,1,36,2,-1,4,5,19,17
1,41,1,60,1,-1,8,8,35,20
2,44,1,74,2,-1,5,4,21,16
2,44,2,31,1,-1,13,1,51,2
1,43,1,35,1,-1,9,2,36,3
1,39,1,18,1,-1,5,8,22,20
1,39,1,30,1,-1,3,7,4,19
2,40,1,35,1,-1,12,3,48,15
2,43,1,57,1,-1,10,3,42,11
2,42,2,33,1,-1,10,2,40,8
1,39,2,39,1,-1,9,3,38,12
2,34,2,68,1,-1,5,4,22,16
2,39,2,63,1,-1,5,4,22,16
1,44,2,55,1,-1,10,5,42,17
2,44,1,63,1,-1,9,1,36,1
2,41,1,32,1,-1,12,3,48,15
2,41,1,55,1,-1,5,4,22,16
2,43,1,28,1,-1,10,2,40,8
1,42,1,30,1,-1,4,7,17,19
1,40,2,59,1,-1,11,3,44,13
2,40,2,60,1,-1,11,3,46,13
2,37,2,72,1,-1,10,2,42,10
1,40,2,34,1,-1,13,3,51,12
1,36,1,28,1,-1,9,3,38,12
1,39,1,52,1,-1,4,8,19,20
2,43,2,65,1,-1,10,5,43,17
1,43,1,58,1,-1,13,2,51,4
1,37,1,35,1,-1,3,7,4,19
2,39,1,25,1,-1,4,9,11,21
2,43,1,48,1,-1,10,3,40,13
1,39,1,43,1,-1,6,5,23,17
2,39,2,36,1,-1,5,1,22,1
1,43,2,32,1,-1,9,2,36,4
1,40,1,24,1,-1,3,7,4,19
2,40,1,23,1,-1,10,3,42,11
1,39,1,32,1,-1,3,7,4,19
1,40,1,57,1,-1,4,2,6,4
2,39,1,38,1,-1,11,4,46,16
2,43,1,40,1,-1,4,2,19,4
1,39,1,40,1,-1,7,5,29,17
1,40,1,21,1,-1,3,7,4,19
2,43,1,50,1,-1,10,5,40,17
1,40,1,24,1,-1,3,7,4,19
2,41,1,23,1,-1,12,3,48,15
2,40,1,25,1,-1,11,3,46,13
1,43,1,64,1,-1,12,2,49,9
2,43,1,65,1,-1,4,9,13,21
1,46,1,59,1,-1,9,2,36,7
1,39,1,35,1,-1,9,8,38,20
1,40,1,39,4,10,9,2,36,4
2,43,1,38,1,-1,10,2,41,10
2,43,1,25,1,-1,10,3,42,11
1,39,1,26,1,-1,3,8,4,20
2,43,1,51,1,-1,11,1,44,1
1,43,1,51,1,-1,5,1,22,1
1,44,1,62,1,-1,4,2,8,3
2,43,1,56,1,-1,6,1,24,2
1,43,1,63,1,-1,5,4,22,16
1,39,1,20,1,-1,4,2,8,4
2,43,1,56,1,-1,9,2,36,3
1,39,1,62,2,-1,10,1,40,1
1,39,1,18,1,-1,8,4,34,16
1,43,1,58,1,-1,7,1,29,2
2,44,1,52,1,-1,10,2,40,8
1,40,1,21,1,-1,11,3,46,13
2,43,1,64,1,-1,9,2,36,9
1,43,1,63,1,-1,9,2,36,4
2,40,1,55,1,-1,10,2,41,10
2,43,1,24,1,-1,10,5,41,17
1,40,1,18,1,-1,5,10,22,22
1,43,1,51,1,-1,9,2,36,5
1,39,1,77,1,-1,5,9,22,21
2,42,1,52,1,-1,5,1,22,2
1,39,1,24,1,-1,4,9,10,21
2,40,1,23,1,-1,10,3,41,11
2,40,1,20,1,-1,10,3,42,11
2,44,1,36,1,-1,9,1,36,1
1,43,1,51,1,-1,7,1,25,1
1,43,1,34,1,-1,4,2,10,4
1,42,1,35,1,-1,3,1,4,2
2,43,1,32,2,-1,10,2,43,6
1,40,1,37,1,-1,6,8,23,20
1,45,1,64,1,-1,10,2,40,8
2,40,21,20,1,-1,10,2,40,4
2,43,1,51,1,-1,10,1,41,2
1,44,1,51,1,-1,8,2,33,5
1,43,1,40,1,-1,13,2,51,3
2,43,1,36,1,-1,7,1,30,2
2,39,1,66,1,-1,5,4,22,16
1,42,1,26,1,-1,5,4,22,16
1,40,1,57,1,-1,7,8,29,20
1,42,1,75,1,-1,9,2,36,9
2,46,1,63,1,-1,10,1,40,1
1,43,1,58,1,-1,9,2,36,3
2,44,1,58,1,-1,10,2,42,10
1,39,1,25,1,-1,10,2,41,10
1,39,1,23,1,-1,5,10,22,22
1,44,4,43,1,-1,6,2,24,4
2,43,4,44,1,-1,9,4,36,16
2,44,1,77,1,-1,10,2,40,6
1,43,1,44,1,-1,10,3,40,15
1,41,1,60,1,-1,5,1,21,1
1,43,4,29,1,-1,10,2,41,10
1,45,4,63,1,-1,10,2,41,10
2,45,4,62,1,-1,10,2,42,10
1,43,4,30,1,-1,10,3,41,11
1,42,1,57,1,-1,5,5,21,17
2,40,1,56,2,-1,13,5,51,17
2,39,1,20,2,-1,10,3,43,15
1,40,1,65,1,-1,5,4,21,16
2,43,1,32,1,-1,5,2,21,9
2,46,2,30,1,-1,10,2,41,10
2,43,1,61,1,-1,8,1,34,2
2,39,1,30,1,-1,9,5,36,17
2,43,1,69,1,-1,10,3,42,11
1,44,1,49,1,-1,4,2,10,4
2,42,1,20,1,-1,5,4,22,16
2,39,1,19,7,-1,5,4,22,16
2,46,1,30,4,1,9,1,36,2
1,40,1,42,1,-1,6,5,23,17
2,39,1,44,1,-1,11,3,46,13
2,39,1,54,1,-1,11,3,46,13
1,39,3,56,1,-1,11,1,44,1
1,40,1,60,1,-1,11,3,44,15
2,39,1,37,1,-1,10,2,40,8
1,43,1,37,1,-1,7,1,25,1
1,39,1,39,4,10,5,4,22,16
1,38,1,54,1,-1,12,4,47,16
2,43,1,55,1,-1,10,3,41,11
1,42,1,26,1,-1,4,9,8,21
1,39,1,53,1,-1,5,4,21,16
2,39,1,54,1,-1,5,1,22,2
1,46,2,74,1,-1,10,2,40,8
2,43,2,63,1,-1,10,2,41,10
2,44,2,32,1,-1,13,2,51,6
1,40,1,64,1,-1,5,9,22,21
2,40,1,56,1,-1,5,5,22,17
1,39,1,22,1,-1,5,7,21,19
2,42,1,20,1,-1,4,2,19,5
2,43,1,57,1,-1,8,1,32,2
1,43,1,61,1,-1,9,1,36,2
2,40,2,48,1,-1,5,4,22,16
1,45,1,35,1,-1,8,2,32,7
2,43,4,34,1,-1,9,1,36,2
1,44,1,42,1,-1,8,2,32,3
2,46,1,41,1,-1,4,2,19,4
2,44,8,29,1,-1,10,1,40,1
1,43,8,30,1,-1,9,1,36,1
1,40,2,65,1,-1,4,9,19,21
1,46,1,75,1,-1,9,2,36,7
2,39,2,59,1,-1,5,10,22,22
1,39,2,28,1,-1,12,8,47,20
1,43,4,62,1,-1,6,10,23,22
1,43,4,28,1,-1,6,10,23,22
2,44,4,34,1,-1,4,1,19,2
2,43,1,50,1,-1,6,10,23,22
2,43,1,26,1,-1,9,5,36,17
1,43,4,51,1,-1,9,2,36,4
1,44,4,39,1,-1,9,1,36,1
2,43,4,35,1,-1,9,2,36,3
1,43,1,23,1,-1,11,3,46,13
1,34,1,50,1,-1,11,3,46,13
2,43,1,49,1,-1,5,1,22,2
1,43,1,25,1,-1,5,1,22,2
1,43,1,43,1,-1,6,1,23,1
2,39,1,39,1,-1,12,3,48,15
2,43,1,58,1,-1,6,1,24,1
2,40,1,64,1,-1,5,10,22,22
1,43,1,65,1,-1,5,10,22,22
1,42,1,48,2,-1,8,1,33,2
2,43,1,49,1,-1,9,1,36,2
1,40,1,59,1,-1,5,4,22,16
1,39,1,26,1,-1,9,3,38,12
1,38,1,18,6,-1,5,8,22,20
2,39,1,26,6,-1,5,8,22,20
2,45,1,55,1,-1,5,10,21,22
1,39,1,20,1,-1,5,7,22,19
1,43,1,66,1,-1,8,1,32,1
1,43,1,35,1,-1,8,1,32,1
1,43,1,24,1,-1,9,5,36,17
2,43,1,38,1,-1,9,2,36,9
2,41,1,53,4,57,4,1,17,2
1,37,1,17,1,-1,11,3,46,13
1,39,1,37,1,-1,5,10,22,22
1,35,1,61,1,-1,5,10,22,22
1,43,1,36,1,-1,9,2,36,3
1,39,1,48,1,-1,13,3,51,12
2,39,1,47,1,-1,7,5,25,17
1,43,1,40,1,-1,10,2,41,3
2,43,1,34,1,-1,10,2,41,10
2,43,1,41,1,-1,9,1,36,1
2,41,1,66,4,4,4,1,17,2
1,39,1,58,1,-1,4,9,17,21
2,39,1,57,1,-1,8,5,32,17
2,40,1,24,1,-1,5,5,22,17
2,40,1,62,1,-1,4,2,17,9
1,41,1,28,4,112,10,2,40,8
2,44,16,37,1,-1,10,2,40,8
1,39,1,38,1,-1,4,1,9,1
1,43,1,55,1,-1,5,10,22,22
2,39,1,40,1,-1,5,5,22,17
1,39,1,50,1,-1,6,5,23,17
1,39,1,26,1,-1,5,4,22,16
1,43,2,63,1,-1,12,1,49,1
1,39,1,50,2,-1,12,8,47,20
2,39,1,24,1,-1,13,5,51,17
1,43,4,53,1,-1,8,2,32,3
2,43,4,48,1,-1,5,1,21,1
1,43,1,58,1,-1,3,7,4,19
2,43,1,45,1,-1,9,2,36,9
2,43,2,50,1,-1,10,2,40,8
1,42,2,50,1,-1,6,10,23,22
1,43,2,23,1,-1,9,2,36,3
2,43,2,61,1,-1,10,2,42,10
1,35,1,32,1,-1,4,8,7,20
1,44,1,78,1,-1,10,2,40,8
2,39,2,30,1,-1,11,4,46,16
2,44,2,60,1,-1,10,2,40,8
1,39,2,36,1,-1,10,2,41,10
1,40,2,36,1,-1,12,4,49,16
1,40,2,37,1,-1,5,4,21,16
1,38,1,20,1,-1,11,3,46,13
1,39,1,39,1,-1,11,3,46,13
1,39,1,18,1,-1,10,2,40,6
2,40,6,43,1,-1,10,5,43,17
2,40,2,68,1,-1,10,3,41,11
1,39,2,48,1,-1,3,7,4,19
2,43,1,36,1,-1,8,4,33,16
1,43,2,35,1,-1,3,1,4,1
2,43,1,50,1,-1,9,3,38,14
1,39,6,53,1,-1,11,3,46,13
2,39,6,35,4,109,9,3,38,14
1,40,1,67,1,-1,6,5,23,17
1,44,1,37,1,-1,10,2,40,6
2,44,1,42,1,-1,10,2,40,8
1,43,1,60,1,-1,6,10,23,22
2,43,1,60,1,-1,10,2,40,8
2,39,4,36,1,-1,10,3,42,11
1,39,4,48,1,-1,6,10,23,22
1,43,4,49,1,-1,13,10,51,22
2,43,4,47,1,-1,10,2,40,8
1,40,1,21,1,-1,6,4,23,16
2,43,6,43,1,-1,10,2,40,8
2,43,6,24,4,11,11,4,46,16
1,36,6,29,1,-1,11,3,46,13
2,33,2,36,1,-1,11,4,46,16
1,39,2,71,4,52,5,10,22,22
2,42,2,57,1,-1,10,3,41,11
1,39,4,21,1,-1,6,10,23,22
2,39,4,19,1,-1,10,3,43,11
2,34,1,58,1,-1,10,3,42,11
2,40,1,77,1,-1,3,7,4,19
1,39,1,24,1,-1,6,5,23,17
1,39,7,55,1,-1,5,4,22,16
1,43,1,61,1,-1,4,2,8,4
2,40,1,60,1,-1,10,5,42,17
1,39,1,54,1,-1,5,4,22,16
1,39,1,59,1,-1,4,9,19,21
2,42,4,47,1,-1,10,3,42,11
1,34,4,46,1,-1,11,3,46,13
1,43,1,45,1,-1,7,2,27,9
2,44,1,43,1,-1,8,4,33,16
1,40,1,67,1,-1,5,4,22,16
1,42,1,25,1,-1,10,2,40,9
2,44,1,55,7,-1,13,1,51,2
1,39,1,50,2,-1,6,3,23,14
2,39,1,44,4,52,6,10,23,22
2,39,1,37,1,-1,10,2,43,8
1,39,1,31,1,-1,10,3,40,14
1,39,1,53,1,-1,4,5,20,17
1,40,1,36,1,-1,12,8,47,20
2,42,1,33,1,-1,8,1,33,2
1,40,1,39,1,-1,9,2,36,3
2,39,4,46,1,-1,10,3,42,11
1,39,4,48,4,52,3,7,4,19
1,39,1,34,1,-1,5,4,22,16
2,44,1,37,2,-1,10,2,42,10
1,43,1,37,2,-1,8,1,32,2
2,39,4,24,1,-1,12,5,48,17
1,34,4,25,1,-1,3,7,4,19
2,39,1,58,1,-1,10,3,43,11
2,41,1,47,1,-1,10,3,41,11
2,44,1,69,1,-1,10,2,40,8
2,44,1,28,1,-1,7,2,30,3
2,43,1,76,1,-1,11,1,45,1
1,43,1,71,1,-1,5,4,22,16
1,43,2,23,1,-1,10,2,41,10
1,43,4,23,1,-1,10,2,40,5
2,44,1,67,1,-1,9,2,36,10
2,45,1,53,1,-1,13,2,51,7
2,39,4,42,1,-1,11,3,46,13
2,33,4,60,1,-1,11,3,46,13
1,39,1,50,1,-1,11,1,46,1
1,39,1,79,1,-1,4,9,14,21
2,44,4,37,1,-1,11,3,45,14
2,43,8,28,1,-1,9,2,36,3
2,44,1,72,1,-1,10,2,40,8
2,39,3,62,1,-1,10,3,43,15
1,40,3,24,1,-1,9,2,36,9
2,39,2,62,1,-1,10,3,43,11
2,39,1,24,1,-1,10,2,42,10
1,39,1,26,1,-1,8,4,33,16
2,39,1,24,1,-1,10,5,42,17
1,43,4,46,1,-1,13,9,51,21
1,39,4,71,1,-1,9,5,36,17
2,39,4,71,1,-1,9,5,36,17
2,43,1,80,1,-1,4,1,10,1
2,44,1,35,1,-1,9,1,36,2
1,46,1,45,1,-1,9,2,36,5
2,40,1,55,1,-1,10,5,42,17
1,39,1,61,4,9,3,7,4,19
2,34,1,49,1,-1,10,3,43,11
1,43,1,35,1,-1,5,2,22,9
2,43,1,36,1,-1,11,5,46,17
1,43,2,24,1,-1,5,4,22,16
1,43,8,25,1,-1,9,1,36,2
1,43,1,24,1,-1,8,2,32,3
1,44,1,48,1,-1,8,4,32,16
1,43,1,27,1,-1,8,1,32,2
1,43,1,25,1,-1,4,2,14,5
1,43,1,40,1,-1,8,1,34,1
2,44,1,36,1,-1,10,1,40,1
1,44,1,44,1,-1,7,2,25,3
2,44,1,36,4,57,9,2,36,9
2,43,1,57,1,-1,9,5,38,17
1,39,1,27,1,-1,5,10,22,22
1,39,2,27,1,-1,9,3,38,12
2,44,2,46,1,-1,10,2,40,8
1,40,2,34,1,-1,11,3,46,13
1,41,2,36,1,-1,7,5,30,17
2,39,2,64,2,-1,10,3,41,11
2,39,2,50,1,-1,6,10,23,22
1,40,2,18,1,-1,4,5,14,17
2,39,2,35,1,-1,9,3,38,12
1,44,1,38,4,9,10,2,42,10
1,39,1,36,1,-1,5,10,22,22
2,39,1,34,1,-1,10,3,43,11
1,43,1,61,1,-1,9,2,39,4
2,44,1,69,1,-1,4,5,17,17
1,39,1,70,1,-1,4,9,17,21
1,39,1,60,1,-1,10,3,40,14
2,44,1,41,1,-1,9,1,36,2
1,43,1,44,1,-1,5,4,22,16
2,43,1,45,1,-1,9,1,36,1
1,39,1,50,1,-1,9,1,36,1
1,42,1,38,1,-1,4,2,10,4
1,40,1,75,1,-1,10,2,40,8
2,39,1,73,1,-1,10,2,40,8
1,43,1,85,1,-1,12,1,48,1
