pesex,peeduca,ptdtrace,prtage,pemlr,prunedur,prmjind1,prmjocc1,prdtind1,prdtocc1,gtcbsa
1,43,1,22,1,-1,10,2,40,8,16980
1,43,1,41,1,-1,9,1,38,2,16980
2,43,1,38,1,-1,9,1,36,2,16980
1,39,1,48,2,-1,12,8,47,20,0
2,43,2,41,1,-1,10,1,42,1,41180
1,43,2,42,1,-1,4,1,6,1,41180
2,42,1,37,1,-1,7,1,29,2,16980
2,43,8,46,1,-1,10,2,42,10,16980
1,39,1,32,1,-1,4,1,18,1,16980
1,39,1,61,1,-1,12,4,47,16,16980
2,42,1,60,1,-1,10,5,40,17,16980
2,44,1,48,1,-1,10,2,40,8,14010
1,44,1,50,1,-1,10,2,40,8,14010
1,40,1,21,1,-1,11,1,44,2,14010
1,40,1,19,1,-1,10,3,40,14,14010
1,37,1,17,1,-1,11,10,44,22,14010
2,45,1,58,1,-1,9,2,36,7,41180
1,43,1,60,1,-1,8,1,32,2,41180
1,40,1,26,1,-1,6,5,23,17,41180
2,40,1,61,1,-1,10,2,41,10,37900
2,44,1,28,1,-1,10,2,41,10,41180
1,40,1,68,1,-1,5,10,22,22,37900
1,42,1,22,1,-1,4,5,10,17,0
2,42,1,31,1,-1,13,5,51,17,41180
2,39,1,58,1,-1,10,3,42,14,0
1,39,1,59,1,-1,3,7,4,19,0
1,39,1,33,1,-1,5,5,22,17,0
1,39,1,34,1,-1,6,7,24,19,16580
2,39,2,47,1,-1,8,5,33,17,16980
1,39,2,48,1,-1,7,1,29,1,16980
1,37,2,17,1,-1,11,3,44,13,16980
2,44,1,29,1,-1,10,2,42,10,16980
1,43,1,30,1,-1,9,1,36,1,16980
1,42,1,52,1,-1,5,4,22,16,0
2,39,1,63,1,-1,5,4,22,16,0
1,42,1,27,1,-1,13,3,51,12,0
2,43,8,25,1,-1,4,4,15,16,0
1,39,1,42,1,-1,13,3,51,12,0
2,42,1,48,1,-1,13,5,51,17,23060
1,40,1,50,1,-1,4,9,6,21,23060
1,39,1,19,1,-1,11,3,46,13,23060
1,37,1,18,1,-1,11,5,46,17,23060
1,43,1,40,1,-1,7,1,29,1,23060
2,43,1,39,1,-1,10,2,40,8,23060
1,43,1,38,1,-1,3,2,4,8,23060
2,40,1,38,1,-1,4,4,11,16,26900
2,40,1,15,1,-1,11,3,46,13,26900
1,41,1,43,1,-1,4,9,7,21,31140
2,43,1,43,1,-1,10,2,41,10,31140
1,39,1,39,1,-1,11,1,46,1,31140
2,40,1,44,1,-1,4,1,11,2,16980
1,38,1,53,1,-1,5,3,22,14,21140
2,38,1,49,4,5,4,9,16,21,21140
2,39,1,33,1,-1,10,2,42,10,21140
2,43,1,51,1,-1,12,1,49,1,0
1,39,1,45,1,-1,3,7,4,19,31140
2,43,1,51,1,-1,10,2,41,10,31140
1,39,1,20,1,-1,9,3,38,14,31140
1,37,1,18,1,-1,9,3,38,14,31140
2,43,1,29,2,-1,1,1,1,2,0
1,41,1,29,1,-1,13,5,51,17,0
1,39,1,30,2,-1,9,7,39,19,26900
2,39,3,50,1,-1,10,2,40,8,26900
1,44,1,61,1,-1,4,1,19,2,26900
1,43,1,27,1,-1,12,2,49,6,0
2,43,1,25,1,-1,12,3,49,14,0
1,39,1,31,1,-1,4,10,8,22,16980
1,36,1,67,1,-1,12,10,47,22,16980
1,40,1,40,1,-1,4,5,13,17,0
2,43,1,38,1,-1,5,5,21,17,0
2,44,2,28,1,-1,10,2,42,6,16980
1,44,2,29,1,-1,6,10,23,22,16980
1,43,1,66,1,-1,9,2,36,4,31140
2,39,1,58,1,-1,10,1,41,1,31140
2,40,1,64,2,-1,4,9,14,21,26900
1,39,1,25,1,-1,5,4,22,16,26900
2,39,1,24,1,-1,9,3,36,15,26900
1,43,1,47,1,-1,10,1,40,1,26900
2,44,1,44,1,-1,1,1,1,1,26900
2,37,1,18,1,-1,10,3,40,15,26900
1,37,1,18,1,-1,10,3,40,15,26900
2,35,1,15,1,-1,10,2,40,8,26900
1,38,1,27,1,-1,4,7,6,19,26900
2,43,1,28,1,-1,10,9,42,21,26900
2,44,1,39,1,-1,13,1,51,1,26900
1,43,1,28,1,-1,6,1,23,1,26900
2,43,1,29,1,-1,10,2,42,10,26900
2,46,2,58,2,-1,10,2,40,8,14020
1,44,1,60,1,-1,4,2,20,4,0
1,38,1,29,1,-1,6,5,23,17,0
2,39,1,57,1,-1,5,1,22,2,16980
2,44,1,54,1,-1,13,5,51,17,0
2,40,1,43,1,-1,11,1,46,1,0
1,36,1,34,1,-1,4,10,10,22,16980
1,39,2,37,1,-1,4,9,11,21,23060
2,42,2,27,1,-1,10,3,42,11,23060
1,39,1,32,1,-1,4,9,12,21,43780
2,43,2,35,1,-1,12,1,49,1,31140
2,39,3,57,1,-1,13,2,51,6,31140
1,42,1,37,1,-1,4,2,10,3,29200
1,39,1,37,4,35,4,9,10,21,29200
1,43,1,26,1,-1,4,3,7,14,29200
1,43,1,55,1,-1,9,3,38,14,29200
2,43,1,52,1,-1,6,5,23,17,29200
2,39,1,38,1,-1,5,2,22,10,47940
1,39,1,36,1,-1,5,4,22,16,47940
1,39,1,41,2,-1,6,10,23,22,26980
2,42,1,33,1,-1,4,5,14,17,26980
1,36,1,43,1,-1,5,4,22,16,47940
1,40,1,52,1,-1,3,7,4,19,0
2,43,1,52,1,-1,10,2,41,10,0
1,40,1,20,1,-1,5,10,22,22,0
1,43,1,49,1,-1,7,2,29,3,0
2,42,1,45,1,-1,5,4,22,16,0
2,36,1,17,1,-1,5,10,22,22,0
1,39,1,63,1,-1,5,10,22,22,0
2,39,4,71,1,-1,10,9,42,21,47940
1,39,4,85,1,-1,10,3,42,13,47940
2,43,1,24,1,-1,5,1,22,2,26980
2,43,1,24,1,-1,8,5,32,17,26980
1,39,1,56,1,-1,8,1,34,1,36540
2,41,1,61,1,-1,8,1,34,1,0
1,39,1,61,1,-1,10,3,40,14,0
1,38,4,41,1,-1,4,9,19,21,0
1,36,4,22,1,-1,4,9,19,21,0
1,46,1,51,2,-1,10,2,40,8,0
1,43,1,51,1,-1,5,5,22,17,19780
2,46,1,45,1,-1,10,2,42,10,19780
1,43,1,31,1,-1,9,2,36,3,19780
2,39,1,32,1,-1,9,5,36,17,19780
1,40,1,56,1,-1,3,10,4,22,19780
1,39,1,27,1,-1,13,5,51,17,19780
1,40,1,63,1,-1,6,8,23,20,19780
2,42,1,64,1,-1,10,2,41,10,19780
1,43,1,75,1,-1,4,4,14,16,0
2,43,1,47,1,-1,10,2,42,6,0
1,35,1,41,1,-1,3,7,4,19,0
2,43,1,65,1,-1,12,3,49,14,0
1,43,1,40,1,-1,3,9,4,21,0
1,41,1,43,1,-1,3,1,4,1,19340
2,43,1,43,1,-1,5,5,21,17,19340
1,43,1,24,2,-1,10,2,40,8,19340
2,43,1,24,2,-1,10,2,40,8,19340
1,39,2,51,1,-1,4,9,14,21,19340
2,39,1,27,1,-1,10,3,42,11,0
1,40,1,40,1,-1,4,10,18,22,28140
2,44,1,34,1,-1,10,2,41,10,0
1,41,1,34,1,-1,3,7,4,19,0
2,42,10,40,1,-1,10,3,43,15,0
1,43,1,34,1,-1,5,9,22,21,0
2,44,1,41,1,-1,8,4,33,16,0
1,43,1,41,1,-1,8,4,33,16,0
2,46,1,71,1,-1,9,2,36,7,0
1,46,1,69,1,-1,8,1,32,1,0
1,35,1,15,1,-1,11,3,46,13,0
1,44,1,55,1,-1,4,1,6,1,28140
2,43,1,52,1,-1,10,1,40,2,28140
2,39,1,18,1,-1,12,3,50,15,28140
1,43,1,45,1,-1,9,1,36,2,28140
1,40,1,36,1,-1,8,1,32,1,28140
1,44,1,45,1,-1,10,2,40,8,28140
2,43,1,39,1,-1,10,1,43,2,28140
2,43,6,39,2,-1,10,2,40,8,28140
2,46,1,63,1,-1,10,2,40,10,28140
1,40,1,26,1,-1,7,2,25,9,28140
2,44,1,43,1,-1,5,4,22,16,48620
2,40,1,63,1,-1,9,3,38,14,48620
2,41,2,43,1,-1,8,5,32,17,48620
2,37,2,17,4,35,11,4,46,16,48620
2,36,2,15,4,26,-1,-1,-1,-1,48620
1,39,2,73,1,-1,10,3,40,14,48620
1,39,1,21,1,-1,13,8,51,20,48620
1,40,1,40,1,-1,12,3,48,11,48620
1,40,1,55,1,-1,13,2,51,3,45820
2,39,1,54,1,-1,5,4,22,16,45820
2,39,1,27,1,-1,5,3,22,13,45820
2,44,1,45,1,-1,4,1,14,2,45820
1,39,3,44,1,-1,12,8,47,20,45820
2,39,1,62,1,-1,4,5,20,17,0
1,39,1,64,1,-1,4,10,5,22,0
2,39,1,37,3,4,10,5,40,17,0
1,43,1,33,1,-1,3,1,4,1,28140
2,44,1,29,1,-1,10,2,41,3,28140
1,39,1,31,1,-1,3,7,4,19,0
2,39,1,30,1,-1,5,5,21,17,0
1,40,1,21,1,-1,5,10,21,22,0
1,39,6,21,1,-1,9,4,38,16,28140
1,40,1,54,1,-1,3,7,4,19,0
2,42,1,52,1,-1,12,5,48,17,0
1,39,1,23,1,-1,5,4,22,16,0
1,39,1,47,1,-1,5,10,21,22,35660
1,40,1,57,1,-1,1,6,1,18,0
2,40,1,38,1,-1,10,2,41,10,27100
1,40,1,47,1,-1,4,7,14,19,19820
2,42,1,42,2,-1,12,2,49,8,19820
2,36,1,16,4,1,12,3,48,15,19820
1,40,1,21,2,-1,4,2,5,9,19820
1,39,1,57,1,-1,4,10,10,22,27100
2,40,1,66,1,-1,13,2,51,3,29620
2,39,2,38,1,-1,11,10,46,22,22420
1,39,1,63,1,-1,1,6,1,18,11460
1,39,1,39,1,-1,4,9,13,21,29620
2,39,1,40,1,-1,10,1,40,2,29620
1,40,1,52,1,-1,6,10,23,22,29620
2,42,1,66,1,-1,5,4,22,16,0
2,39,1,71,1,-1,10,1,42,1,0
1,39,1,37,4,51,5,4,22,16,0
2,39,1,57,1,-1,9,3,38,14,0
1,44,1,38,1,-1,4,4,19,16,0
2,42,1,37,1,-1,10,2,41,10,0
1,39,1,59,1,-1,3,7,4,19,34740
2,39,1,60,1,-1,13,5,51,17,34740
1,40,6,43,1,-1,4,10,12,22,28020
2,40,1,42,1,-1,12,2,49,8,28020
1,43,1,45,1,-1,4,1,7,2,28020
2,46,1,74,1,-1,13,1,51,2,28020
1,43,2,61,1,-1,10,1,40,1,24340
2,45,2,58,1,-1,9,1,36,2,24340
1,40,1,71,1,-1,5,4,22,16,24340
2,39,1,66,2,-1,4,1,13,2,24340
1,43,1,56,1,-1,9,2,36,3,24340
2,43,1,48,1,-1,10,5,43,17,24340
1,38,2,24,1,-1,4,10,14,22,24340
1,43,1,31,1,-1,4,9,19,21,33780
2,44,1,26,1,-1,10,2,42,10,33780
1,43,1,40,1,-1,4,2,10,4,19820
2,43,1,41,1,-1,10,2,41,10,19820
1,42,1,36,1,-1,4,2,7,4,19820
2,43,1,42,1,-1,8,1,32,2,19820
1,43,1,33,1,-1,4,1,10,2,19820
2,43,6,31,1,-1,9,1,36,1,19820
2,39,2,23,4,8,9,5,36,17,19820
1,39,1,69,1,-1,10,3,40,14,19820
2,39,1,30,1,-1,11,3,46,13,27100
1,39,1,29,1,-1,8,5,32,17,27100
1,43,1,53,1,-1,3,7,4,19,27100
2,40,1,21,1,-1,13,2,51,8,27100
2,40,1,20,1,-1,9,9,36,21,27100
1,38,1,18,1,-1,3,7,4,19,27100
2,42,1,31,1,-1,10,2,42,10,0
2,39,1,48,1,-1,12,3,48,11,34740
1,44,1,49,1,-1,4,2,10,4,34740
1,39,1,25,1,-1,4,9,14,21,34740
2,40,1,66,1,-1,4,1,19,1,19820
1,40,1,33,1,-1,5,4,22,16,19820
1,39,1,40,1,-1,3,7,4,19,19820
2,40,1,37,2,-1,5,4,22,16,19820
2,44,1,54,1,-1,10,2,42,10,19820
1,43,1,59,1,-1,9,4,36,16,19820
1,43,1,39,1,-1,6,1,23,1,19820
2,39,1,40,1,-1,12,3,48,15,19820
2,41,2,60,1,-1,10,5,42,17,19820
1,46,1,45,2,-1,4,2,13,5,34740
1,43,1,30,1,-1,1,6,1,18,0
2,42,1,26,1,-1,10,3,42,11,0
1,46,1,45,1,-1,9,2,36,3,11460
1,40,1,67,1,-1,5,4,22,16,19820
1,39,4,51,1,-1,4,9,10,21,19820
1,40,4,20,1,-1,11,10,45,22,19820
2,41,2,34,1,-1,5,5,22,17,19820
1,42,2,34,1,-1,6,10,23,22,19820
2,43,2,28,1,-1,9,2,36,7,19820
2,44,1,39,1,-1,10,5,40,17,33460
1,43,1,41,1,-1,9,2,36,4,33460
2,39,1,22,1,-1,10,3,42,11,33460
1,39,1,37,1,-1,3,7,4,19,33460
2,39,1,65,1,-1,10,2,40,8,0
1,43,1,34,1,-1,5,9,22,21,33460
2,40,1,30,1,-1,11,3,46,13,33460
2,42,1,48,1,-1,5,1,22,1,33460
1,43,1,47,1,-1,3,7,4,19,33460
1,41,1,58,2,-1,9,2,36,3,33460
2,38,4,50,1,-1,5,10,22,22,33460
1,36,8,16,1,-1,11,3,44,15,33460
1,44,1,39,1,-1,10,1,40,1,0
2,44,1,41,1,-1,10,3,42,11,0
2,39,1,60,1,-1,10,5,42,17,0
2,38,1,62,1,-1,9,1,38,1,0
1,43,1,36,1,-1,3,1,4,1,33460
1,44,1,69,1,-1,6,10,23,22,33460
2,43,1,70,1,-1,10,2,40,8,33460
2,40,1,23,1,-1,9,2,36,3,33460
1,43,1,34,1,-1,9,3,38,12,33460
2,44,1,37,1,-1,5,4,22,16,33460
2,39,1,24,1,-1,10,3,41,12,33460
1,38,1,25,1,-1,10,3,41,13,33460
1,43,1,40,1,-1,9,1,38,1,0
2,43,1,41,2,-1,11,3,44,15,0
2,43,4,34,1,-1,9,2,36,9,33460
1,43,1,29,1,-1,8,2,33,3,33460
2,43,1,29,1,-1,10,2,43,6,33460
2,44,1,32,2,-1,10,2,40,8,33460
1,46,1,33,1,-1,9,2,36,5,33460
1,44,1,48,1,-1,10,2,40,8,33460
2,43,1,43,1,-1,9,1,36,1,33460
1,44,1,66,1,-1,11,5,44,17,33460
2,44,1,64,4,4,5,4,22,16,33460
1,41,1,40,1,-1,5,10,22,22,0
1,39,1,51,1,-1,1,1,1,1,0
2,39,1,48,1,-1,10,5,42,17,0
2,37,1,17,1,-1,5,4,22,16,0
1,35,1,15,1,-1,1,6,1,18,0
2,42,1,53,1,-1,8,1,32,1,33460
1,39,1,52,1,-1,4,7,7,19,33460
1,38,1,30,1,-1,3,7,4,19,0
2,39,1,56,1,-1,10,2,40,8,0
1,43,1,67,1,-1,4,2,8,4,0
1,43,1,35,1,-1,10,2,41,10,0
2,43,1,31,1,-1,10,2,41,10,0
1,43,2,25,2,-1,10,2,40,8,33460
1,40,2,28,1,-1,4,8,14,20,33460
2,40,1,27,1,-1,8,3,33,14,33460
2,43,1,50,1,-1,10,2,40,8,33460
1,44,1,55,1,-1,12,2,49,6,33460
2,40,2,21,1,-1,10,2,43,8,33460
2,40,2,21,4,8,11,3,46,13,33460
2,39,1,27,4,35,5,10,22,22,0
2,38,1,23,1,-1,5,4,22,16,0
2,39,1,62,1,-1,13,5,51,17,0
1,39,1,36,1,-1,6,10,23,22,0
2,44,1,66,1,-1,10,2,41,10,0
2,39,1,42,1,-1,12,3,48,15,0
1,39,1,44,1,-1,6,7,24,19,0
1,39,1,18,4,2,-1,-1,-1,-1,0
2,44,1,77,4,22,9,1,36,2,28140
1,41,1,67,1,-1,4,9,10,21,28140
2,43,1,29,1,-1,5,10,22,22,28140
2,39,1,22,1,-1,10,5,43,17,28140
2,44,2,41,1,-1,13,2,51,7,44180
1,44,2,42,1,-1,10,2,42,10,44180
1,40,2,17,1,-1,10,3,41,11,44180
1,39,1,47,1,-1,6,10,23,22,28140
2,43,1,39,1,-1,11,4,46,16,28140
1,39,1,18,1,-1,3,1,4,1,28140
1,39,1,33,1,-1,4,9,7,21,0
1,43,1,40,1,-1,10,3,42,11,44180
1,43,1,55,1,-1,6,5,23,17,41180
1,43,1,38,1,-1,8,5,33,17,28140
2,43,1,34,1,-1,8,1,33,2,28140
2,43,1,58,1,-1,10,2,43,6,28140
1,43,1,62,1,-1,8,2,33,3,28140
2,40,1,23,1,-1,12,3,48,15,28140
1,43,1,24,1,-1,9,2,36,4,28140
1,43,1,24,1,-1,9,1,36,2,28140
1,43,1,24,1,-1,9,1,36,2,28140
1,43,1,34,1,-1,10,3,42,11,28140
2,39,1,25,1,-1,5,4,22,16,28140
1,39,1,54,1,-1,12,8,47,20,28140
2,39,1,52,1,-1,12,8,47,20,28140
1,45,1,63,1,-1,9,2,36,7,28140
2,44,2,45,1,-1,13,1,51,1,28140
2,41,2,28,2,-1,9,5,36,17,28140
1,41,1,28,1,-1,3,7,4,19,0
1,39,1,48,1,-1,11,1,46,1,0
2,39,1,45,1,-1,6,5,23,17,0
2,39,1,51,1,-1,5,5,21,17,0
1,39,1,61,1,-1,3,1,4,1,0
1,39,1,18,1,-1,3,8,4,20,0
2,42,1,55,1,-1,5,1,22,1,0
1,40,1,32,1,-1,8,3,34,14,41180
2,43,1,28,1,-1,10,2,42,10,41180
1,43,1,44,2,-1,5,9,22,21,41180
1,39,1,39,1,-1,3,7,4,19,41180
2,39,1,37,1,-1,1,3,1,15,41180
1,44,4,46,1,-1,9,2,36,3,41180
1,39,1,48,1,-1,5,10,22,22,41180
1,39,1,21,1,-1,4,10,14,22,41180
1,43,1,47,1,-1,4,1,19,1,41180
2,44,1,45,2,-1,10,2,40,8,41180
1,43,1,61,1,-1,4,2,10,3,41180
2,40,2,34,1,-1,6,5,23,17,41180
1,39,2,35,1,-1,6,5,23,17,41180
2,43,2,25,1,-1,5,5,22,17,41180
2,40,4,71,1,-1,11,3,45,14,0
1,42,1,52,1,-1,13,3,51,11,0
1,39,1,21,1,-1,13,3,51,12,0
1,39,1,39,1,-1,13,3,51,12,0
2,39,1,19,4,2,11,3,46,13,0
1,39,1,36,1,-1,5,4,22,16,41180
1,39,1,49,1,-1,6,10,23,22,0
2,39,1,45,1,-1,10,5,42,17,0
1,44,1,34,1,-1,8,1,32,1,41180
2,46,2,26,1,-1,10,2,42,10,41180
1,40,2,36,1,-1,10,5,40,17,41180
1,41,1,50,1,-1,10,3,41,11,0
2,39,1,48,1,-1,10,1,41,2,0
1,46,1,57,1,-1,10,2,42,10,0
2,46,1,53,1,-1,10,2,42,10,0
2,43,1,37,1,-1,5,4,22,16,0
1,44,1,33,1,-1,9,2,36,4,0
2,43,1,26,1,-1,9,2,36,4,0
1,41,1,44,1,-1,8,1,34,1,0
2,43,1,43,1,-1,6,5,23,17,0
1,41,21,50,1,-1,5,5,21,17,0
2,42,1,64,2,-1,9,5,38,17,0
1,39,1,67,1,-1,9,3,38,14,0
2,43,1,36,1,-1,12,1,49,1,0
1,43,1,40,1,-1,3,7,4,19,0
1,45,1,46,1,-1,13,2,51,7,0
2,43,1,54,1,-1,10,5,42,17,0
1,39,1,34,1,-1,9,3,38,14,0
2,43,1,30,1,-1,4,2,15,3,0
1,43,1,55,1,-1,3,1,4,1,0
2,40,1,61,1,-1,11,3,46,13,0
2,42,1,32,1,-1,10,2,42,10,0
1,39,1,32,1,-1,5,4,22,16,0
1,43,1,28,1,-1,4,2,18,4,13740
2,43,3,27,1,-1,5,1,22,2,13740
1,39,1,43,1,-1,4,9,18,21,13740
2,39,1,19,1,-1,5,3,22,11,13740
1,41,1,53,1,-1,5,3,22,14,0
2,39,1,18,1,-1,11,3,46,13,0
2,40,1,55,1,-1,8,5,33,17,0
1,42,1,54,1,-1,5,5,22,17,0
2,43,1,40,1,-1,1,9,1,21,0
1,41,1,41,1,-1,1,9,1,21,0
2,39,1,78,1,-1,5,4,22,16,0
1,43,1,56,1,-1,4,2,19,3,0
2,41,1,24,1,-1,1,2,1,3,0
1,43,1,27,1,-1,1,1,1,1,0
1,44,3,59,2,-1,8,2,32,3,0
2,39,1,41,1,-1,10,2,43,8,0
1,40,1,22,3,3,10,3,41,11,36540
2,39,1,34,1,-1,12,1,48,1,36540
2,39,1,49,2,-1,10,3,40,13,36540
1,39,1,50,1,-1,3,7,4,19,36540
2,40,1,24,2,-1,10,3,40,15,36540
1,40,1,51,1,-1,8,1,33,1,36540
2,43,1,48,1,-1,10,2,41,10,36540
2,37,1,17,1,-1,11,3,44,12,36540
2,40,1,20,1,-1,11,3,44,13,36540
2,42,1,51,1,-1,10,2,42,10,36540
1,42,1,33,1,-1,6,3,23,14,36540
1,39,5,23,1,-1,10,3,43,13,36540
2,40,1,19,1,-1,8,4,34,16,0
1,43,1,55,1,-1,7,1,29,2,0
2,44,1,46,1,-1,9,2,36,3,0
2,43,1,31,1,-1,6,1,24,2,36540
2,43,1,50,1,-1,8,4,32,16,36540
1,39,1,18,4,8,11,3,46,13,36540
1,41,1,59,1,-1,9,2,36,9,0
2,40,2,33,1,-1,8,5,32,17,29820
2,39,1,31,1,-1,9,3,38,14,29820
2,44,1,61,1,-1,10,1,40,1,0
1,39,1,31,1,-1,5,4,22,16,29820
1,35,1,40,1,-1,3,7,4,19,29820
2,42,2,27,1,-1,9,5,36,17,29820
2,43,2,29,1,-1,6,5,23,17,29820
1,33,1,43,1,-1,3,7,4,19,29820
1,40,1,65,1,-1,3,10,4,22,29820
1,38,1,53,1,-1,6,10,23,22,29820
1,43,1,26,1,-1,11,1,46,1,29820
2,42,1,26,1,-1,10,2,41,10,29820
1,44,2,75,1,-1,10,2,43,10,29820
2,44,2,55,1,-1,10,2,42,10,29820
1,42,2,59,1,-1,8,4,33,16,29820
2,43,9,44,1,-1,11,1,44,1,29820
1,42,1,53,1,-1,11,2,44,3,29820
2,40,4,38,1,-1,4,4,15,16,29820
1,43,1,56,1,-1,13,3,51,12,0
2,39,1,42,1,-1,8,1,32,1,0
1,39,2,61,2,-1,9,1,36,1,0
2,43,2,54,2,-1,5,4,22,16,0
2,40,1,40,1,-1,8,1,34,1,29820
2,40,1,74,1,-1,10,5,42,17,29820
2,43,1,54,1,-1,10,2,41,10,29820
1,43,1,45,2,-1,7,1,29,1,29820
1,40,1,41,2,-1,7,2,29,4,29820
1,39,1,45,1,-1,11,1,44,1,29820
1,39,2,49,1,-1,11,3,44,13,29820
1,43,1,68,1,-1,4,4,20,16,29820
2,40,1,59,1,-1,13,5,51,17,29820
1,39,1,24,1,-1,5,10,22,22,29820
2,39,2,42,1,-1,8,3,34,12,29820
1,39,1,63,1,-1,4,1,5,2,29820
2,39,2,43,1,-1,10,2,43,8,29820
1,40,2,74,1,-1,6,10,23,22,29820
2,40,1,51,1,-1,5,4,22,16,29820
2,42,5,52,1,-1,9,1,38,1,29820
2,42,5,27,1,-1,5,2,22,10,29820
2,40,1,66,1,-1,5,5,22,17,0
1,43,1,69,1,-1,2,7,3,19,0
2,37,1,26,1,-1,2,8,3,20,0
2,40,1,54,2,-1,10,2,40,8,0
1,40,1,56,2,-1,4,7,13,19,0
1,39,1,51,1,-1,3,7,4,19,0
2,43,1,53,1,-1,10,1,43,1,10740
1,40,1,30,1,-1,3,7,4,19,10740
1,44,1,59,1,-1,11,5,44,17,10740
1,46,4,39,1,-1,10,2,40,8,10740
2,46,4,37,1,-1,10,2,40,8,10740
1,39,1,43,1,-1,12,8,47,20,10740
2,43,1,41,2,-1,9,1,36,1,10740
1,39,1,32,1,-1,7,2,27,9,0
2,43,3,37,1,-1,9,1,36,2,0
2,43,1,61,1,-1,10,1,41,1,10740
1,43,1,61,1,-1,5,1,22,1,10740
1,40,1,28,1,-1,9,2,36,3,10740
1,39,1,24,1,-1,6,8,24,20,22140
1,40,1,31,1,-1,8,2,32,3,42140
2,40,1,32,1,-1,11,3,46,13,42140
2,40,1,39,1,-1,5,10,22,22,10740
1,39,3,27,1,-1,11,3,46,12,0
2,45,1,67,1,-1,9,2,36,7,0
1,46,1,75,1,-1,9,2,36,7,0
1,41,1,41,1,-1,8,1,32,2,0
2,43,1,41,1,-1,6,1,24,2,0
1,43,1,24,1,-1,9,2,36,3,0
2,43,1,43,1,-1,10,2,41,10,0
1,39,1,45,1,-1,3,7,4,19,0
1,44,1,51,1,-1,10,1,40,1,22020
2,43,1,50,2,-1,10,2,40,8,22020
2,43,1,22,2,-1,12,3,50,15,22020
1,43,1,41,1,-1,9,2,36,3,22020
2,43,1,40,1,-1,9,2,36,10,22020
2,39,1,29,1,-1,3,10,4,22,22020
1,40,2,42,1,-1,10,3,42,11,0
2,40,2,37,1,-1,5,10,22,22,0
1,41,1,39,1,-1,3,7,4,19,0
2,40,1,19,1,-1,11,3,46,13,0
2,43,1,46,1,-1,10,2,41,10,0
2,44,1,40,1,-1,10,2,42,10,0
1,44,1,36,2,-1,10,2,40,8,22020
2,44,1,35,2,-1,10,2,40,8,22020
1,43,1,29,1,-1,13,3,51,12,0
2,44,1,31,1,-1,10,2,42,6,0
2,44,1,41,1,-1,8,1,32,1,22020
1,44,1,43,1,-1,8,4,33,16,22020
1,41,1,34,1,-1,1,1,1,1,0
2,41,1,29,1,-1,8,5,32,17,0
2,41,3,68,1,-1,11,5,44,17,0
1,39,1,35,1,-1,4,2,11,4,0
1,39,1,21,1,-1,11,3,46,13,0
1,39,1,21,1,-1,5,4,22,16,0
1,39,1,22,1,-1,5,4,22,16,0
1,39,1,20,1,-1,11,3,46,13,0
2,40,1,34,1,-1,12,2,49,6,0
1,43,1,50,1,-1,10,8,40,20,0
2,39,1,23,1,-1,12,5,47,17,0
1,42,1,71,3,5,5,8,22,20,0
2,42,1,24,1,-1,11,3,46,13,0
2,40,1,53,1,-1,5,4,22,16,36420
1,39,1,60,1,-1,3,7,4,19,36420
1,40,1,33,1,-1,6,1,23,1,36420
1,39,2,34,1,-1,6,10,23,22,36420
2,39,1,48,1,-1,10,2,43,8,0
1,39,1,44,1,-1,12,9,47,21,0
1,39,1,25,1,-1,5,9,22,21,36420
2,39,1,25,1,-1,5,4,22,16,36420
1,45,2,51,2,-1,10,2,40,8,36420
2,43,2,40,2,-1,10,2,40,8,36420
1,43,1,62,1,-1,5,1,22,1,36420
2,40,1,58,1,-1,8,5,33,17,36420
1,43,1,80,1,-1,9,5,36,17,36420
1,40,1,58,1,-1,6,9,24,21,36420
1,43,1,59,1,-1,4,8,14,20,0
2,43,1,63,1,-1,4,9,14,21,0
1,39,1,27,1,-1,4,9,13,21,46140
1,42,1,36,1,-1,9,1,39,2,46140
2,40,1,38,1,-1,13,2,51,10,0
2,37,1,17,1,-1,11,3,44,12,0
2,41,1,68,1,-1,4,5,13,17,0
1,46,1,67,1,-1,9,2,36,5,0
1,40,1,72,2,-1,12,1,49,1,38900
2,43,1,62,2,-1,10,2,40,8,38900
1,40,1,51,2,-1,6,8,24,20,38900
2,39,1,20,2,-1,12,3,48,15,38900
2,41,1,48,1,-1,3,5,4,17,38900
1,43,1,48,1,-1,3,1,4,1,38900
1,36,1,16,1,-1,11,5,46,17,38900
1,42,1,44,1,-1,7,2,26,9,41420
1,35,2,16,1,-1,11,3,46,13,41420
1,33,1,41,1,-1,11,10,44,22,38900
1,36,1,36,1,-1,6,1,24,1,32780
2,43,1,54,1,-1,4,1,11,2,0
1,43,1,54,1,-1,4,1,11,1,0
1,39,1,26,1,-1,4,1,11,1,0
1,39,1,36,1,-1,11,3,46,13,0
2,42,2,63,1,-1,9,5,38,17,38900
2,39,2,29,1,-1,8,4,34,16,38900
1,41,1,52,1,-1,6,10,23,22,38900
2,41,1,37,1,-1,5,9,22,21,38900
1,42,1,59,1,-1,5,8,22,20,41420
2,40,1,34,1,-1,11,3,46,13,38900
1,41,1,40,1,-1,8,8,35,20,38900
2,43,1,46,1,-1,3,1,4,1,38900
2,42,1,35,1,-1,10,1,41,1,38900
1,40,1,37,1,-1,11,1,45,1,38900
2,31,1,61,1,-1,5,3,22,13,38900
