pesex,peeduca,prtage,pemlr,prunedur,prmjind1,prmjocc1,prdtind1,prdtocc1
2,41,21,1,-1,5,2,22,10
1,39,19,1,-1,3,7,4,19
1,39,19,1,-1,11,10,44,22
1,44,54,1,-1,10,5,41,17
2,39,51,1,-1,6,10,23,22
2,40,59,1,-1,10,3,43,11
1,44,42,1,-1,7,1,25,2
2,43,37,1,-1,12,1,49,2
1,37,18,1,-1,11,3,46,13
1,39,21,1,-1,11,3,46,13
2,46,41,1,-1,10,2,40,8
1,40,28,1,-1,3,1,4,2
2,43,30,1,-1,3,1,4,1
2,42,38,1,-1,8,4,34,16
1,42,39,1,-1,6,1,24,2
1,45,61,1,-1,3,8,4,20
2,40,59,1,-1,10,2,42,10
2,42,28,1,-1,9,10,38,22
1,39,62,1,-1,5,4,22,16
2,37,63,1,-1,12,9,48,21
1,42,32,1,-1,4,9,20,21
2,38,51,1,-1,10,3,40,14
1,38,23,1,-1,12,10,47,22
1,35,42,1,-1,11,3,46,13
2,42,50,1,-1,11,3,46,13
2,41,20,1,-1,12,3,48,15
2,41,19,2,-1,5,5,21,17
1,46,46,1,-1,10,2,42,10
1,39,26,1,-1,5,10,21,22
1,33,47,1,-1,1,8,1,20
2,40,23,1,-1,10,3,43,15
2,42,60,1,-1,5,4,22,16
1,40,36,2,-1,4,8,14,20
2,39,34,1,-1,4,9,14,21
1,43,45,2,-1,9,1,36,1
2,43,54,1,-1,10,2,40,8
1,42,58,2,-1,12,10,49,22
2,43,48,1,-1,6,10,23,22
2,43,31,1,-1,11,1,44,1
1,43,32,1,-1,8,1,33,2
2,44,28,1,-1,9,2,36,7
2,43,25,1,-1,10,1,41,1
1,44,51,1,-1,5,1,22,2
2,43,50,1,-1,8,1,33,1
2,44,68,1,-1,10,2,40,6
2,39,55,2,-1,12,3,48,15
1,44,33,1,-1,12,5,49,17
2,45,31,1,-1,12,2,49,7
1,43,32,1,-1,9,1,36,2
2,43,32,1,-1,10,2,40,8
2,39,19,1,-1,5,4,22,16
2,43,30,1,-1,11,1,44,2
1,43,30,1,-1,9,1,36,2
1,33,66,1,-1,4,9,13,21
1,39,63,1,-1,4,3,13,14
1,39,46,1,-1,9,3,38,14
2,44,37,1,-1,10,2,40,8
2,44,71,1,-1,10,5,40,17
1,43,32,1,-1,10,2,40,8
1,39,67,1,-1,5,10,22,22
2,44,35,1,-1,10,2,41,10
1,44,28,1,-1,9,2,36,3
2,39,62,1,-1,10,3,42,13
1,41,58,1,-1,3,7,4,19
2,44,59,1,-1,10,2,40,8
1,40,39,1,-1,9,1,38,1
1,40,37,1,-1,5,4,22,16
1,35,42,1,-1,4,9,5,21
2,34,39,1,-1,10,2,43,8
2,41,72,1,-1,10,1,40,2
2,45,33,1,-1,10,2,42,10
2,43,50,1,-1,4,2,19,5
1,42,30,1,-1,4,1,8,1
1,44,52,1,-1,6,2,24,5
1,39,21,4,14,6,5,23,17
2,39,40,1,-1,11,3,46,13
1,36,17,4,83,11,3,46,13
2,35,15,4,39,11,3,46,13
1,39,43,1,-1,6,10,23,22
2,39,36,1,-1,10,3,42,11
1,40,47,1,-1,11,3,44,12
2,44,42,1,-1,10,2,40,10
2,43,58,1,-1,4,1,8,1
1,44,34,1,-1,4,9,15,21
2,44,34,1,-1,10,2,40,8
1,40,39,1,-1,3,7,4,19
1,39,23,1,-1,10,3,42,13
1,40,53,1,-1,10,1,42,2
2,43,45,1,-1,10,2,42,3
1,43,74,1,-1,5,4,21,16
1,39,50,1,-1,4,3,6,12
2,44,54,1,-1,8,4,33,16
1,41,52,1,-1,9,1,36,1
1,39,25,1,-1,5,9,22,21
2,40,60,1,-1,3,1,4,1
1,39,32,1,-1,4,9,5,21
2,39,34,1,-1,10,2,40,8
1,39,33,1,-1,5,10,22,22
2,43,30,1,-1,10,2,40,8
1,44,33,1,-1,4,2,10,4
2,44,32,2,-1,10,2,42,10
1,42,44,1,-1,4,8,5,20
2,44,67,1,-1,10,2,42,10
1,39,68,1,-1,10,3,41,14
2,39,60,1,-1,10,3,43,13
1,39,59,1,-1,5,8,22,20
1,39,68,1,-1,1,1,1,1
2,40,65,1,-1,10,2,41,10
1,41,29,1,-1,6,7,24,19
2,43,29,1,-1,10,2,42,10
1,40,66,1,-1,5,5,22,17
2,44,67,1,-1,10,1,40,1
2,40,50,1,-1,10,2,41,10
1,41,57,2,-1,10,2,41,10
1,37,17,1,-1,11,3,46,13
1,40,32,1,-1,6,2,23,3
2,44,32,1,-1,8,1,33,1
1,44,46,1,-1,8,2,32,3
2,46,45,1,-1,7,2,26,9
2,43,41,1,-1,10,5,42,17
1,44,40,1,-1,10,2,41,5
1,43,53,1,-1,5,8,22,20
2,43,63,1,-1,10,2,41,10
1,40,23,1,-1,1,1,1,1
2,40,21,1,-1,1,5,1,17
1,41,40,1,-1,13,3,51,12
2,40,74,1,-1,7,2,31,8
2,44,62,1,-1,10,2,40,8
1,42,52,1,-1,6,2,24,4
2,40,55,1,-1,9,4,36,16
1,39,21,1,-1,8,5,35,17
1,39,20,1,-1,5,9,22,21
2,44,30,1,-1,10,2,40,8
1,41,33,1,-1,11,3,44,15
1,42,35,1,-1,5,4,22,16
2,42,30,1,-1,13,1,51,2
2,39,60,1,-1,5,4,22,16
2,44,56,1,-1,10,2,40,8
2,39,62,1,-1,8,1,32,2
1,39,61,1,-1,5,4,22,16
1,44,60,1,-1,4,1,7,1
2,44,63,1,-1,10,2,40,8
2,43,24,1,-1,10,2,40,8
1,39,40,1,-1,5,4,22,16
2,40,39,1,-1,10,1,40,2
1,37,17,1,-1,5,5,22,17
1,43,49,1,-1,4,1,15,1
2,42,51,1,-1,5,4,22,16
2,40,18,1,-1,5,4,22,16
1,39,35,4,2,11,3,46,13
2,44,76,1,-1,10,2,42,10
1,43,51,1,-1,9,2,36,4
2,42,49,1,-1,12,3,48,15
1,44,34,1,-1,10,2,42,10
2,44,35,1,-1,10,2,42,10
1,44,47,1,-1,9,1,36,2
2,43,45,2,-1,10,2,41,10
1,43,62,1,-1,9,1,36,2
1,41,42,1,-1,4,10,10,22
2,42,41,1,-1,8,5,32,17
1,39,70,1,-1,4,9,14,21
2,43,26,1,-1,8,1,34,1
1,40,23,1,-1,5,10,22,22
1,39,54,1,-1,4,3,10,14
1,39,20,1,-1,3,7,4,19
2,39,52,1,-1,10,3,41,14
1,43,37,1,-1,1,1,1,1
2,44,34,1,-1,10,2,40,10
1,39,67,5,-1,6,10,23,22
1,39,46,1,-1,9,1,36,1
2,39,48,1,-1,5,4,22,16
2,44,31,1,-1,9,1,36,1
1,40,34,1,-1,6,10,23,22
1,40,69,1,-1,12,4,47,16
2,39,59,1,-1,6,5,24,17
1,43,46,1,-1,10,2,41,10
1,39,30,1,-1,9,8,38,20
2,41,30,1,-1,6,10,23,22
1,43,35,1,-1,6,10,23,22
2,43,36,1,-1,10,2,40,8
2,43,46,1,-1,10,2,40,8
1,41,46,1,-1,12,8,47,20
2,39,63,5,-1,13,5,51,17
1,39,45,1,-1,5,9,22,21
2,39,44,1,-1,10,5,41,17
2,39,19,1,-1,10,3,43,15
1,40,52,1,-1,5,5,22,17
1,43,58,1,-1,7,2,31,9
2,43,23,1,-1,10,3,41,11
2,42,43,1,-1,10,3,43,11
1,39,67,1,-1,1,6,2,18
2,39,67,1,-1,1,1,2,1
2,40,46,1,-1,10,5,43,17
2,38,20,1,-1,11,3,46,13
1,42,70,1,-1,9,3,38,12
1,43,64,5,-1,11,2,45,10
1,39,65,1,-1,5,4,21,16
1,44,60,2,-1,13,1,51,1
1,44,36,1,-1,10,2,40,8
1,40,51,1,-1,3,7,4,19
2,40,45,1,-1,9,1,36,1
2,44,63,1,-1,10,2,40,10
1,39,71,1,-1,3,7,4,19
2,43,61,1,-1,10,2,40,10
1,39,61,1,-1,9,1,38,1
1,39,34,1,-1,12,8,47,20
1,45,67,1,-1,9,2,36,7
2,44,68,1,-1,10,2,40,8
1,40,28,1,-1,13,3,51,12
1,44,58,1,-1,9,2,36,3
1,40,55,1,-1,10,10,40,22
2,44,35,4,7,13,2,51,3
2,44,42,2,-1,13,2,51,8
1,36,54,1,-1,3,7,4,19
1,43,34,1,-1,9,3,38,14
2,39,32,1,-1,8,1,32,1
2,44,56,1,-1,10,2,42,5
1,40,47,1,-1,9,3,38,14
2,41,49,1,-1,5,2,22,10
2,40,23,1,-1,11,3,46,13
1,40,25,1,-1,11,3,46,13
1,44,31,1,-1,4,9,19,21
1,40,21,1,-1,9,2,36,5
2,43,45,1,-1,10,2,40,8
2,43,23,1,-1,9,2,36,3
2,44,77,1,-1,12,2,49,8
1,44,50,1,-1,11,1,46,1
1,39,64,1,-1,12,8,47,20
2,43,35,1,-1,10,2,40,3
1,43,45,1,-1,6,2,24,4
1,39,43,1,-1,3,7,4,19
2,39,70,1,-1,10,3,40,12
1,44,54,1,-1,10,2,40,8
2,44,55,1,-1,6,10,23,22
2,43,48,1,-1,4,9,17,21
1,38,28,1,-1,11,3,46,13
2,43,41,1,-1,5,2,21,7
1,39,32,1,-1,6,1,23,1
1,43,46,1,-1,4,2,10,4
2,43,34,1,-1,8,1,33,2
1,44,33,3,2,4,3,13,11
1,43,54,1,-1,10,2,40,8
2,44,52,1,-1,13,1,51,2
1,43,63,1,-1,8,1,32,2
2,43,63,1,-1,8,1,32,2
1,40,64,5,-1,5,4,22,16
2,39,49,1,-1,10,10,41,22
1,39,19,1,-1,13,3,51,12
2,39,52,7,-1,12,5,48,17
1,39,62,1,-1,4,2,10,4
1,40,67,1,-1,10,3,40,14
2,39,61,1,-1,5,10,22,22
2,41,30,1,-1,3,1,4,1
2,42,27,1,-1,6,5,23,17
1,39,26,1,-1,5,9,22,21
1,39,25,1,-1,6,5,23,17
1,39,26,1,-1,5,5,22,17
1,39,28,1,-1,4,9,10,21
2,43,33,1,-1,10,1,41,1
2,39,67,1,-1,11,9,46,21
2,40,60,6,-1,11,3,45,14
2,43,60,1,-1,10,2,40,8
1,43,60,1,-1,4,1,10,2
2,40,22,1,-1,10,2,40,6
2,43,61,2,-1,10,5,42,17
1,43,65,1,-1,4,9,7,21
1,40,29,1,-1,8,8,34,20
2,40,27,1,-1,4,5,8,17
1,43,47,1,-1,4,9,13,21
2,40,64,1,-1,12,5,47,17
1,43,68,1,-1,5,1,21,1
1,43,25,1,-1,4,2,10,4
1,46,74,1,-1,9,2,36,7
1,40,21,1,-1,5,4,22,16
1,44,52,1,-1,10,1,40,1
2,44,51,1,-1,13,2,51,10
2,43,23,1,-1,8,1,33,2
2,43,42,1,-1,9,5,36,17
2,40,19,1,-1,5,9,22,21
1,43,29,1,-1,8,1,34,1
2,43,29,1,-1,3,2,4,5
2,44,73,1,-1,10,5,40,17
2,39,59,1,-1,10,2,43,8
1,40,23,2,-1,11,3,44,14
2,40,33,1,-1,6,5,23,17
2,42,63,1,-1,10,1,41,1
2,40,29,1,-1,5,4,22,16
2,41,26,1,-1,8,2,33,3
1,39,40,1,-1,3,7,4,19
2,39,19,7,-1,11,4,46,16
2,39,79,1,-1,5,4,22,16
1,40,64,3,21,3,10,4,22
2,40,74,2,-1,11,3,44,15
1,43,55,1,-1,8,1,32,1
2,43,56,1,-1,12,2,49,6
2,43,49,1,-1,10,2,40,3
1,43,50,1,-1,13,2,51,3
2,41,34,1,-1,5,3,22,13
2,39,30,1,-1,11,3,45,13
1,41,51,1,-1,4,8,7,20
2,40,23,1,-1,10,3,43,11
1,45,69,1,-1,9,2,36,7
2,39,64,1,-1,8,4,33,16
1,43,64,1,-1,13,2,51,3
2,42,67,1,-1,10,3,43,15
2,40,21,1,-1,10,2,40,10
1,39,20,1,-1,6,9,23,21
2,40,22,1,-1,10,2,42,10
1,43,22,1,-1,5,4,22,16
2,40,22,1,-1,11,3,46,13
1,41,22,1,-1,3,2,4,3
2,43,25,1,-1,4,2,19,4
2,43,55,1,-1,10,1,42,1
1,39,59,1,-1,8,7,34,19
2,43,59,1,-1,10,2,40,8
1,43,61,1,-1,10,2,40,8
1,39,52,1,-1,4,9,6,21
2,44,52,1,-1,12,1,49,1
1,39,58,1,-1,5,4,22,16
1,38,19,1,-1,4,4,14,16
1,40,62,1,-1,5,10,22,22
2,40,24,1,-1,11,5,45,17
1,45,36,1,-1,9,2,36,7
2,43,35,1,-1,10,2,42,10
2,39,53,1,-1,12,10,48,22
1,41,57,1,-1,10,1,42,1
2,40,57,1,-1,6,5,23,17
1,42,64,1,-1,5,1,22,1
2,43,60,1,-1,8,5,32,17
2,36,39,1,-1,5,4,22,16
2,36,20,1,-1,5,4,22,16
1,43,65,1,-1,7,1,25,2
2,43,58,1,-1,10,2,43,8
2,39,18,1,-1,8,1,34,1
1,39,22,1,-1,12,8,47,20
1,43,23,1,-1,10,2,41,10
1,44,77,1,-1,12,2,49,6
2,43,47,1,-1,10,3,40,13
1,39,42,1,-1,13,3,51,12
2,39,19,1,-1,11,3,46,13
2,42,49,1,-1,1,1,1,1
1,43,48,1,-1,6,9,24,21
2,43,41,1,-1,8,1,32,2
1,43,38,2,-1,4,9,19,21
2,43,25,1,-1,13,2,51,5
1,41,51,1,-1,9,1,36,1
1,39,22,1,-1,11,1,46,1
2,43,44,1,-1,10,5,40,17
1,40,44,1,-1,5,2,22,10
2,40,26,1,-1,6,5,23,17
1,40,31,1,-1,3,10,4,22
2,39,33,1,-1,11,1,46,1
2,43,46,1,-1,5,1,22,1
2,40,32,1,-1,5,4,22,16
2,39,36,1,-1,4,5,10,17
1,39,23,1,-1,2,7,3,19
1,44,26,1,-1,10,2,40,3
1,44,26,1,-1,10,2,40,8
1,43,75,5,-1,10,10,40,22
1,38,59,1,-1,3,7,4,19
1,39,43,1,-1,13,10,51,22
2,43,54,1,-1,10,2,41,10
1,43,40,2,-1,12,2,49,3
2,44,39,2,-1,10,2,40,8
1,43,27,1,-1,13,2,51,7
1,43,32,1,-1,1,2,1,5
1,40,33,1,-1,4,1,15,2
1,33,34,1,-1,9,3,38,14
1,43,26,1,-1,4,2,10,4
2,43,44,1,-1,5,2,22,10
1,39,44,1,-1,5,7,22,19
1,39,69,1,-1,6,10,23,22
1,39,46,1,-1,11,10,46,22
1,39,36,1,-1,11,3,46,13
1,39,57,1,-1,3,1,4,1
1,43,48,1,-1,11,8,44,20
2,40,38,2,-1,9,3,38,12
2,46,58,1,-1,10,2,40,8
2,44,26,1,-1,9,5,38,17
1,40,64,1,-1,13,3,51,12
1,43,52,1,-1,4,1,8,1
2,43,52,1,-1,11,2,44,9
2,41,77,1,-1,5,4,22,16
1,40,56,1,-1,13,8,51,20
2,40,50,1,-1,13,1,51,2
1,40,59,2,-1,5,10,22,22
1,43,33,1,-1,9,1,38,1
1,41,44,1,-1,11,2,44,8
2,40,37,1,-1,10,2,43,6
2,40,34,1,-1,13,2,51,6
1,43,36,1,-1,9,1,37,2
1,43,29,1,-1,10,2,41,10
2,43,31,1,-1,10,2,41,10
2,39,65,1,-1,10,3,40,13
1,43,53,1,-1,4,2,9,4
2,43,22,1,-1,10,2,41,10
1,40,19,1,-1,5,4,22,16
1,39,56,1,-1,11,5,44,17
2,39,57,1,-1,4,5,7,17
1,44,61,4,104,5,1,21,2
1,43,54,1,-1,4,1,19,1
1,43,38,1,-1,11,1,46,1
2,43,38,1,-1,11,1,46,1
1,40,44,1,-1,9,2,36,4
1,43,64,1,-1,5,2,22,10
2,43,52,1,-1,10,1,42,1
1,39,56,1,-1,8,8,34,20
2,43,54,1,-1,10,2,42,10
1,39,23,1,-1,13,10,51,22
2,43,50,1,-1,10,1,41,2
1,44,51,1,-1,8,1,33,2
2,42,67,4,57,8,5,33,17
1,42,68,1,-1,4,1,8,1
1,40,62,1,-1,9,4,38,16
2,40,60,1,-1,5,4,22,16
1,33,49,1,-1,3,7,4,19
1,39,71,3,27,3,10,4,22
1,39,42,1,-1,12,3,48,15
2,44,66,1,-1,10,2,40,8
2,43,41,1,-1,8,2,32,3
1,43,42,1,-1,8,2,32,3
1,40,36,1,-1,6,10,23,22
1,39,41,1,-1,6,10,23,22
2,40,66,1,-1,6,10,23,22
1,43,43,4,83,12,2,49,6
2,43,45,1,-1,13,3,51,12
1,41,37,1,-1,5,5,22,17
2,39,33,1,-1,5,1,22,1
1,43,54,1,-1,7,2,25,3
2,42,53,1,-1,7,2,31,9
2,39,26,1,-1,11,3,46,13
1,39,28,1,-1,13,7,51,19
1,43,46,1,-1,13,2,51,3
2,39,38,1,-1,5,2,22,9
2,39,26,1,-1,11,1,44,2
1,39,30,1,-1,2,6,3,18
1,44,49,1,-1,13,1,51,1
2,40,20,1,-1,11,3,44,15
2,39,62,2,-1,13,2,51,8
1,43,62,1,-1,4,2,7,4
2,40,23,1,-1,10,3,42,11
1,40,31,1,-1,5,4,22,16
2,40,33,1,-1,10,3,42,11
2,44,59,1,-1,10,2,41,10
1,39,60,1,-1,3,8,4,20
2,44,51,1,-1,10,2,40,8
1,43,59,1,-1,9,2,36,4
2,36,17,1,-1,11,3,46,13
1,39,50,1,-1,12,4,47,16
2,42,50,1,-1,10,5,40,17
1,39,20,2,-1,12,8,47,20
2,39,29,1,-1,10,3,42,11
1,43,32,1,-1,10,2,40,8
2,44,30,1,-1,10,2,40,8
2,44,79,5,-1,12,1,48,1
2,44,51,1,-1,8,2,33,3
1,44,80,5,-1,12,2,48,6
2,43,29,1,-1,8,5,34,17
1,39,35,1,-1,5,10,22,22
2,39,43,1,-1,9,3,38,14
1,43,54,1,-1,4,9,7,21
2,40,21,1,-1,10,2,41,10
2,43,61,1,-1,10,3,42,15
1,39,48,1,-1,3,5,4,17
2,44,63,1,-1,9,2,38,8
1,43,33,1,-1,9,2,36,3
2,41,28,1,-1,9,2,36,7
1,43,36,1,-1,5,4,21,16
1,46,37,1,-1,9,2,36,5
2,44,37,1,-1,5,1,22,2
1,46,38,1,-1,10,5,41,17
1,44,62,1,-1,13,2,51,3
2,44,61,1,-1,10,2,42,10
2,44,51,1,-1,10,2,40,8
1,44,38,1,-1,9,1,36,2
2,44,42,1,-1,10,2,40,8
2,39,42,4,113,5,4,22,16
1,43,59,1,-1,8,1,32,2
2,44,58,1,-1,10,2,41,10
2,46,48,1,-1,7,5,31,17
1,42,63,1,-1,4,2,8,4
2,39,18,1,-1,10,2,40,6
1,40,67,1,-1,9,3,38,12
1,43,69,1,-1,5,5,22,17
2,44,69,5,-1,12,2,49,8
2,43,25,1,-1,10,5,40,17
1,44,44,1,-1,8,2,32,3
1,43,41,1,-1,12,2,49,6
2,43,38,1,-1,10,2,40,8
1,32,40,1,-1,3,7,4,19
1,33,35,1,-1,3,7,4,19
2,39,51,1,-1,10,2,40,8
2,43,63,1,-1,10,2,42,6
2,42,36,1,-1,6,5,23,17
1,43,29,1,-1,8,3,32,12
1,42,30,1,-1,4,9,7,21
2,39,52,2,-1,10,3,41,14
2,39,61,1,-1,4,9,6,21
2,40,36,1,-1,3,7,4,19
1,43,59,1,-1,5,10,22,22
2,38,18,1,-1,5,5,22,17
1,41,22,1,-1,3,7,4,19
1,41,24,1,-1,4,2,6,3
2,40,64,1,-1,4,9,16,21
1,44,52,1,-1,9,2,36,4
2,43,51,1,-1,5,5,21,17
2,43,50,1,-1,5,5,21,17
2,44,59,1,-1,9,2,36,4
1,36,43,1,-1,5,10,22,22
2,38,35,4,6,11,1,46,1
2,43,36,1,-1,10,2,40,8
1,43,36,1,-1,10,2,40,8
1,44,50,1,-1,8,1,32,1
1,46,67,1,-1,10,2,41,10
1,44,25,1,-1,9,1,36,2
1,39,58,1,-1,9,3,38,14
1,43,59,1,-1,9,1,36,2
1,39,56,1,-1,4,9,7,21
2,43,30,1,-1,4,5,20,17
1,39,61,1,-1,6,10,23,22
1,40,35,1,-1,4,5,7,17
2,43,34,1,-1,10,2,40,8
1,42,49,1,-1,3,7,4,19
2,42,29,1,-1,12,3,48,15
1,43,32,1,-1,5,4,21,16
1,39,60,1,-1,6,5,23,17
1,44,72,1,-1,1,1,1,1
1,42,29,1,-1,8,1,32,2
2,39,23,1,-1,5,4,22,16
1,46,58,1,-1,10,2,40,8
2,43,57,1,-1,5,4,22,16
1,43,26,1,-1,9,2,36,3
2,46,47,1,-1,10,2,40,8
1,46,45,1,-1,10,2,40,5
2,36,15,2,-1,10,2,40,4
1,43,26,1,-1,5,4,22,16
1,41,58,1,-1,1,1,1,1
2,42,57,1,-1,1,6,1,18
2,39,21,1,-1,10,2,42,10
1,39,48,1,-1,6,10,23,22
1,35,36,6,-1,2,7,3,19
1,41,51,1,-1,10,2,41,10
2,39,43,1,-1,11,3,46,13
1,44,54,1,-1,10,2,40,8
2,44,47,1,-1,10,2,40,8
1,40,19,1,-1,11,3,46,13
2,43,41,1,-1,10,2,41,10
1,43,42,1,-1,9,4,36,16
1,43,70,1,-1,13,7,51,19
2,39,47,1,-1,10,2,40,8
1,39,27,1,-1,11,1,46,1
2,39,57,1,-1,10,5,42,17
1,39,54,1,-1,3,7,4,19
2,40,31,1,-1,11,4,46,16
2,44,40,1,-1,7,9,25,21
1,44,37,1,-1,9,1,36,1
2,40,61,1,-1,13,1,51,2
2,44,24,1,-1,7,5,31,17
1,43,21,1,-1,10,5,40,17
1,43,25,1,-1,10,2,40,8
2,44,49,1,-1,10,2,40,8
1,43,53,1,-1,4,1,10,1
1,39,61,1,-1,4,10,6,22
2,44,45,1,-1,10,2,40,8
1,44,45,1,-1,10,1,40,1
1,35,16,7,-1,10,3,40,15
1,43,35,1,-1,3,2,4,9
1,39,49,1,-1,4,9,7,21
1,32,38,1,-1,4,8,11,20
1,44,45,1,-1,9,1,36,1
1,42,60,1,-1,8,5,32,17
2,43,45,1,-1,10,3,40,13
1,43,50,1,-1,10,2,42,10
1,43,56,1,-1,3,1,4,1
2,39,38,1,-1,6,5,23,17
2,40,61,1,-1,12,3,48,15
1,39,59,1,-1,2,10,3,22
2,42,65,1,-1,8,5,34,17
1,39,68,1,-1,13,3,51,14
1,43,25,1,-1,9,2,36,4
1,39,46,1,-1,4,9,6,21
1,39,39,1,-1,4,9,6,21
1,43,26,1,-1,10,2,40,8
2,43,25,1,-1,10,2,41,10
2,43,38,1,-1,13,2,51,6
1,43,41,1,-1,10,1,42,1
1,43,67,1,-1,5,4,21,16
1,39,49,1,-1,12,10,47,22
1,43,24,1,-1,10,2,40,8
2,41,55,1,-1,8,1,33,1
1,39,57,1,-1,5,4,22,16
2,40,30,1,-1,5,4,22,16
1,40,34,1,-1,6,5,23,17
1,42,60,1,-1,4,9,17,21
2,40,56,1,-1,10,2,43,8
2,43,56,1,-1,10,1,42,1
1,43,59,1,-1,5,4,22,16
2,42,35,1,-1,10,2,41,10
2,40,24,1,-1,8,3,34,14
2,41,26,1,-1,9,1,38,2
1,39,26,1,-1,4,9,6,21
1,43,63,5,-1,5,4,22,16
1,46,31,1,-1,9,2,36,5
2,46,34,1,-1,10,2,40,8
1,44,52,1,-1,4,1,10,1
2,40,50,1,-1,10,3,41,11
1,39,48,1,-1,11,3,44,14
1,43,52,4,39,9,1,38,2
2,44,73,1,-1,11,1,44,2
2,44,39,1,-1,9,1,36,1
2,44,41,1,-1,9,2,36,5
1,44,29,1,-1,3,2,4,4
2,44,31,1,-1,9,2,36,9
1,40,34,1,-1,10,2,43,6
2,40,34,1,-1,10,3,43,11
1,41,57,1,-1,9,8,39,20
2,40,24,1,-1,10,2,41,10
1,41,19,1,-1,9,3,38,14
1,39,52,1,-1,10,3,43,14
2,44,51,1,-1,10,3,42,11
1,42,68,1,-1,5,4,22,16
2,43,66,1,-1,12,1,49,1
1,39,58,1,-1,4,9,17,21
2,39,55,1,-1,5,4,21,16
1,39,25,1,-1,5,10,21,22
2,40,79,2,-1,5,4,22,16
1,39,23,1,-1,5,1,22,1
1,43,46,1,-1,8,2,33,3
2,45,42,1,-1,8,5,32,17
1,44,49,1,-1,10,3,41,12
2,40,20,1,-1,10,3,42,11
2,43,56,1,-1,10,3,43,15
2,44,47,1,-1,7,5,31,17
1,43,49,1,-1,10,2,40,3
1,34,45,1,-1,3,10,4,22
2,36,42,1,-1,6,10,23,22
1,46,67,1,-1,11,2,44,9
2,44,67,5,-1,10,2,41,10
1,39,56,1,-1,13,5,51,17
2,39,54,1,-1,10,2,40,8
2,44,49,1,-1,8,4,33,16
1,38,18,1,-1,12,8,47,20
1,41,54,1,-1,5,2,22,8
1,44,36,1,-1,9,1,36,1
1,39,55,2,-1,6,5,23,17
2,39,53,1,-1,4,10,14,22
2,39,24,1,-1,10,10,42,22
2,44,44,1,-1,10,2,41,10
1,39,29,1,-1,5,10,22,22
1,39,23,4,1,4,10,14,22
2,39,25,1,-1,6,10,23,22
1,43,59,1,-1,4,10,13,22
2,43,54,1,-1,4,9,13,21
1,43,27,1,-1,5,9,21,21
2,36,66,1,-1,10,3,42,11
1,43,34,1,-1,9,2,38,10
2,44,33,1,-1,10,2,41,10
1,43,42,1,-1,13,1,51,2
2,42,41,1,-1,12,3,48,15
1,37,20,1,-1,6,10,23,22
2,39,40,7,-1,11,3,46,13
2,44,45,1,-1,8,1,32,1
1,44,48,1,-1,10,2,40,8
2,44,68,2,-1,10,1,41,1
1,44,64,1,-1,9,1,36,2
2,43,70,1,-1,10,2,40,8
1,43,70,4,31,11,3,46,13
1,43,29,1,-1,13,3,51,12
2,39,29,1,-1,4,3,10,11
2,40,50,1,-1,10,5,42,17
1,39,52,1,-1,4,9,10,21
1,39,23,1,-1,5,4,22,16
2,39,24,1,-1,5,4,22,16
2,40,21,1,-1,5,4,22,16
1,43,24,1,-1,3,7,4,19
1,33,40,1,-1,3,7,4,19
2,43,80,1,-1,7,2,25,9
2,39,69,2,-1,5,4,22,16
2,39,31,4,16,10,3,43,11
2,43,56,1,-1,8,2,32,3
1,44,59,1,-1,4,1,13,1
2,37,17,2,-1,11,3,46,13
2,43,22,1,-1,5,1,22,2
2,41,21,1,-1,11,3,46,13
2,41,26,1,-1,11,3,46,13
2,44,28,1,-1,10,2,40,8
2,39,20,1,-1,5,4,22,16
2,43,47,1,-1,11,1,44,1
1,43,48,1,-1,9,2,36,3
2,42,59,1,-1,9,1,38,2
2,43,60,1,-1,5,4,22,16
1,39,19,4,2,8,5,32,17
1,42,68,1,-1,3,7,4,19
1,44,37,1,-1,10,2,41,3
2,43,39,1,-1,9,1,36,1
1,46,47,1,-1,10,1,40,2
1,43,30,1,-1,10,2,40,8
2,44,28,1,-1,10,2,40,6
1,39,31,1,-1,4,5,10,17
2,39,27,1,-1,9,5,36,17
2,44,54,1,-1,5,1,21,1
1,41,55,1,-1,9,3,38,14
1,39,23,1,-1,7,4,29,16
2,39,51,1,-1,10,10,40,22
1,39,51,1,-1,6,10,23,22
1,44,53,1,-1,3,2,4,5
2,43,54,1,-1,9,1,36,2
1,42,28,1,-1,12,2,48,10
1,41,26,1,-1,10,2,40,9
2,40,49,2,-1,11,3,46,13
1,39,21,1,-1,4,1,10,1
1,40,23,1,-1,4,9,13,21
1,43,51,1,-1,11,1,46,1
1,43,23,1,-1,10,2,40,8
1,40,27,1,-1,3,7,4,19
2,43,27,1,-1,5,4,22,16
1,40,26,1,-1,3,7,4,19
1,44,39,1,-1,6,1,24,1
2,41,37,2,-1,10,2,40,8
2,43,35,1,-1,9,4,38,16
1,44,28,1,-1,9,2,36,3
2,44,27,1,-1,9,2,36,9
2,43,28,1,-1,9,3,38,11
2,42,29,1,-1,9,2,36,10
1,40,45,1,-1,10,2,43,10
1,35,38,1,-1,3,7,4,19
2,39,35,1,-1,9,3,38,14
1,39,34,1,-1,12,8,47,20
1,38,23,1,-1,4,10,12,22
1,39,33,1,-1,3,7,4,19
2,31,67,1,-1,12,3,50,14
1,39,32,1,-1,5,10,22,22
2,35,51,1,-1,11,3,45,14
2,43,42,1,-1,7,2,27,9
1,43,31,1,-1,4,2,10,4
